BODY,BODY NAME,SERVICE CODE,ORGANISATIONAL UNIT,ORGANISATIONAL UNIT CODE,EXPENDITURE CATEGORY,EXPENDITURE CODE,DATE (POSTING DATE),TRANSACTION NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID,Year,Month
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Inter Authority Recoupment,32009,Fees (Including Agents Fees),441450,25/02/2021,5100453586,3815.82,Adelaide Acad.Trust c/o Finch Woods,117573,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,25/02/2021,5100453585,833.33,Cransley School,107861,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Inter Authority Recoupment,32009,Fees (Including Agents Fees),441450,25/02/2021,5100453580,1378.66,Alt Bridge Secondary Support Centre,116942,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Private Sector Hsg.,43660,Equipment Purchase & Contract,400000,25/02/2021,5100453579,1800.0,Complete Home Energy Systems,111861,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Foster Allowances,31106,Fees (Including Agents Fees),441450,25/02/2021,5100453568,685.7,Redacted for personal data,422405,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Foster Allowances,31106,Fees (Including Agents Fees),441450,25/02/2021,5100453568,625.7,Redacted for personal data,422405,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Fostering Collaboration,31115,Other Advertising & Publicity,450050,24/02/2021,5100453524,1325.0,Dubit Ltd,115422,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,Waste Initiatives,443200,24/02/2021,5100453512,4198.9,Go Labels International Ltd,104750,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Staffing - Cluster Central & South,31540,Training,190150,23/02/2021,5100453472,2900.0,Capita Business Services Ltd,105516,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,23/02/2021,5100453445,1190.0,Accora Ltd,113558,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Bridges - Structural,532800,23/02/2021,5100453441,31952.94,Tarmac,100489,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Trading Standards North West,41564,"Campaigns,  Projects and Events",491950,23/02/2021,5100453427,700.0,Wagtail UK Limited,108156,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Education Leadership & Quality,32100,Consult.& Prof. Serv,440000,23/02/2021,5100453425,1900.0,Gorse Covert Primary School (acad),400613,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Education Leadership & Quality,32100,Consult.& Prof. Serv,440000,23/02/2021,5100453423,500.0,Gorse Covert Primary School (acad),400613,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Contracts - SM Commissioning Team 1,55910,Public Health Contribution Payments,540010,23/02/2021,5100453419,4259.7,Durham County Council,410013,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Virtual School,31112,Looked after children in Warrington,301000,23/02/2021,5100453415,1050.0,Birchwood Academy High School,112025,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Materials,400500,23/02/2021,5100453399,93181.41,Network Surfacing Ltd,113235,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Disposal,41830,Diverted Waste,530550,22/02/2021,5100453350,979.26,The Greener Gardening Company,104283,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Disposal,41830,Diverted Waste,530550,22/02/2021,5100453349,1375.0,The Greener Gardening Company,104283,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Contracts - SM Commissioning Team 1,55910,Public Health Contribution Payments,540010,22/02/2021,5100453338,1620.0,2 Co Ltd,101952,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,22/02/2021,5100453326,1121.9,The Patten Arms Hotel,115465,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,ICT Centralised Budget,23100,Computer Software - Maintenance,450850,22/02/2021,5100453305,897.64,Enterprise Software Systems,100898,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Contracts - SM Commissioning Team 1,55910,Public Health Contract Payments,540000,22/02/2021,5100453302,25000.0,Warrington And Halton Nhs Ft,440132,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,West Annexe,45161,Maintenance of Plant & Machinery,250050,22/02/2021,5100453298,2266.51,Generator Power Ltd,117550,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,New Market - Operational Account,47000,"Campaigns,  Projects and Events",491950,22/02/2021,5100453173,1760.0,Remora Films,117151,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,Waste Initiatives,443200,18/02/2021,5100453136,4198.9,Go Labels International Ltd,104750,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Or Winter Maint,44280,Precautionary Salting,531750,18/02/2021,5100453102,724.95,Yorkshire Purchasing Organisation,100295,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Other Commercial Prop.,43560,Maintenance of Plant & Machinery,250050,18/02/2021,5100453096,1637.2,Omega Scaffolding Services Ltd,105394,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Core Operational Business,41730,Grounds Maintenance - External,280000,18/02/2021,5100453092,720.0,Duttons Traffic Management Services,115913,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Core Operational Business,41730,Grounds Maintenance - External,280000,18/02/2021,5100453092,720.0,Duttons Traffic Management Services,115913,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Core Operational Business,41730,Grounds Maintenance - External,280000,18/02/2021,5100453092,720.0,Duttons Traffic Management Services,115913,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Core Operational Business,41730,Grounds Maintenance - External,280000,18/02/2021,5100453092,675.0,Duttons Traffic Management Services,115913,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Core Operational Business,41730,Grounds Maintenance - External,280000,18/02/2021,5100453091,2425.0,Duttons Traffic Management Services,115913,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Core Operational Business,41730,Grounds Maintenance - External,280000,18/02/2021,5100453091,550.0,Duttons Traffic Management Services,115913,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Core Operational Business,41730,Grounds Maintenance - External,280000,18/02/2021,5100453091,550.0,Duttons Traffic Management Services,115913,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,ICT Centralised Budget,23100,Computer Software - Maintenance,450850,18/02/2021,5100453085,600.0,Key Terra Firma Ltd,100763,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,CRC Contract,530450,18/02/2021,5100453082,16176.36,Environmental Waste Controls Ltd,102474,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,ICT Centralised Budget,23100,Computer Software - Maintenance,450850,18/02/2021,5100453075,2091.0,Omnibus Systems,104992,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BUM Public Protection,41561,Materials,400500,18/02/2021,5100453071,3990.0,Envirotechnology PLC,110364,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Private Sector Hsg.,43660,Equipment Purchase & Contract,400000,18/02/2021,5100453070,1800.0,Complete Home Energy Systems,111861,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Early Help Management,31500,Training,190150,17/02/2021,5100453017,4950.0,Hempsall Consultancies Limited,102930,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,17/02/2021,5100453005,1856.37,Warrington Housing Current Acc,101208,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,17/02/2021,5100453004,4348.23,Warrington Housing Current Acc,101208,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Telecare/Sensory,54560,Hire Of Premises,220150,17/02/2021,5100453003,1200.0,Warrington & District Society for D,111699,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Trading Standards North West,41564,"Campaigns,  Projects and Events",491950,17/02/2021,5100453000,700.0,Wagtail UK Limited,108156,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,17/02/2021,5100452999,2705.0,ThyssenKrupp Encasa Ltd,105382,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Recreation & Games,41431,Equipment Purchase & Contract,400000,17/02/2021,5100452995,683.86,Safeguard Nw Ltd,105412,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Maintenance Work - Sub Contractors,301150,17/02/2021,5100452994,602.39,Turner Groundscare,105201,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Environmental Works,531050,17/02/2021,5100452988,3575.85,Mallatite Ltd,104914,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Domestic (Drivers & Collectors),41840,Bulky Waste Collections,442600,17/02/2021,5100452987,7755.0,Changing Lives in Cheshire,111607,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Other Commercial Prop.,43560,Maintenance of Plant & Machinery,250050,17/02/2021,5100452974,854.29,Omega Scaffolding Services Ltd,105394,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Core Operational Business,41730,Grounds Maintenance - External,280000,17/02/2021,5100452963,7275.0,Duttons Traffic Management Services,115913,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,NEP,Neighbourhood & Community Services,83000,Equipment Purchase & Contract,400000,17/02/2021,5100452959,600.0,DMA Signs,116075,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,Waste Initiatives,443200,17/02/2021,5100452958,11858.4,Contenur UK Ltd,117538,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Post-16 Special Educational Needs,32309,Fees (Including Agents Fees),441450,17/02/2021,5100452953,2720.57,Birchwood Academy High School,112025,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,Rent Of Premises,220000,17/02/2021,5100452951,1857.35,Arena Housing,102199,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,17/02/2021,5100452949,910.0,AMW Lift & Mobility Services Ltd,112766,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Contingency,45227,Maintenance of Plant & Machinery,250050,17/02/2021,5100452945,19471.02,Mears Limited,114197,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Contingency,45227,Maintenance of Plant & Machinery,250050,17/02/2021,5100452945,3769.88,Mears Limited,114197,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Home to School Transport,33210,Mainstream Pupil Transport,300800,17/02/2021,5100452896,1140.0,Warrington Borough Transport Ltd,105226,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Collaborative Training Group,33301,Training,190150,16/02/2021,5100452895,8000.0,Ariel Trust Limited,117557,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Virtual School,31112,Looked after children in Warrington,301000,16/02/2021,5100452891,600.0,Rainford High Technology College,115164,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Printing & Graphics,23040,External Printing,430100,16/02/2021,5100452878,721.09,Hcc Promotions Ltd,103915,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Sensory,32010,Equipment Purchase & Contract,400000,16/02/2021,5100452872,1547.0,Connevans Ltd,104632,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Sensory,32010,Equipment Purchase & Contract,400000,16/02/2021,5100452872,1000.0,Connevans Ltd,104632,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Virtual School,31112,Looked after children in Warrington,301000,16/02/2021,5100452871,2375.0,St Helens CE Primary Sch (ACADEMY),400035,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,CRC Contract,530450,16/02/2021,5100452857,45056.45,Environmental Waste Controls Ltd,102474,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Or Rm C'way & F'way,44260,Fees (Including Agents Fees),441450,16/02/2021,5100452856,180000.0,Tarmac,100489,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,16/02/2021,5100452852,510.0,Prism Medical UK,108616,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Supplies & Services - Covid 19,499919,16/02/2021,5100452851,3243.5,Prism Medical UK,108616,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Supplies & Services - Covid 19,499919,16/02/2021,5100452846,1230.48,The Patten Arms Hotel,115465,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Supplies & Services - Covid 19,499919,16/02/2021,5100452845,1121.9,The Patten Arms Hotel,115465,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Supplies & Services - Covid 19,499919,16/02/2021,5100452842,1700.95,The Patten Arms Hotel,115465,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Supplies & Services - Covid 19,499919,16/02/2021,5100452841,1483.81,The Patten Arms Hotel,115465,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Supplies & Services - Covid 19,499919,16/02/2021,5100452840,2460.95,The Patten Arms Hotel,115465,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,16/02/2021,5100452838,1142.86,The Patten Arms Hotel,115465,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,16/02/2021,5100452837,1302.86,The Patten Arms Hotel,115465,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,16/02/2021,5100452836,1121.9,The Patten Arms Hotel,115465,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Virtual School,31112,Looked after children in Warrington,301000,16/02/2021,5100452834,1287.39,Old Hall Community Primary School,400481,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Virtual School,31112,Looked after children in Warrington,301000,16/02/2021,5100452827,1140.0,Lime Tree Primary Academy,400476,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Virtual School,31112,Looked after children in Warrington,301000,16/02/2021,5100452825,500.0,Beamont Collegiate Academy,111598,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Bridges - Structural,532800,22/02/2021,5100452779,31952.94,Tarmac,100489,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Virtual School,31112,Looked after children in Warrington,301000,15/02/2021,5100452773,1960.0,Leverhulme Academy Trust,400542,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Hillock Lane Sports Pitches,40062,Clean Repair Drains,531000,15/02/2021,5100452772,5106.07,General Utilities Services Ltd,101975,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,15/02/2021,5100452771,576.0,Direct Taxis,101873,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Post-16 Special Educational Needs,32309,Fees (Including Agents Fees),441450,23/02/2021,5100452770,3928.0,Chatsworth High School,400586,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Materials,400500,15/02/2021,5100452763,155305.15,Support in Sport Ltd,117010,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,15/02/2021,5100452762,82274.23,Bright Futures Care Ltd,114579,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Transformation Team,52210,Computer Software - Maintenance,450850,15/02/2021,5100452761,1530.0,Firmstep Limited,116490,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,15/02/2021,5100452759,742.0,Abba Cars,105302,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,15/02/2021,5100452758,1080.0,Abba Cars,105302,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,15/02/2021,5100452756,1671.6,Abba Cars,105302,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Permanence Team,31100,Transport SLA,300400,15/02/2021,5100452754,2000.0,Abba Cars,105302,2021,February
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Local Bus Contracts,44430,Payments To Operator,530150,15/02/2021,5100452753,2500.0,Warrington Borough Transport Ltd,105226,2021,February
