BODY,BODY NAME,SERVICE CODE,ORGANISATIONAL UNIT,ORGANISATIONAL UNIT CODE,EXPENDITURE CATEGORY,EXPENDITURE CODE,DATE (POSTING DATE),TRANSACTION NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID,Year,Month
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Highways Drainage,44270,Training,190150,05/05/2023,5100534059,980.0,Jetchem Systems Ltd,104834,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Traffic and Safety,44350,Traffic Section,531150,05/05/2023,5100534063,1864.95,PeopleScout Limited,108498,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Public Health Licensing,41550,Consult.& Prof. Serv,440000,05/05/2023,5100534099,1180.0,Buckingham Futures,118389,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,03/04/2023,5100534105,823.33,The Patten Arms Hotel,115465,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,03/04/2023,5100534109,687.5,The Patten Arms Hotel,115465,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,03/04/2023,5100534122,1800.0,The Patten Arms Hotel,115465,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,03/04/2023,5100534123,633.33,The Patten Arms Hotel,115465,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Veh Maint. Materials,300000,05/05/2023,5100534155,500.1,Dennis Eagle Parts,104661,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,MOJ Domestic Abuse Bill,53181,Training,190150,03/04/2023,5100534166,1800.0,SafeLives,111763,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Personal Development Centre,45165,Consult.& Prof. Serv,440000,05/05/2023,5100534206,1880.0,Rapid Chiller Rentals Limited,118979,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,04/04/2023,5100534312,918.5,AMW Lift & Mobility Services Ltd,112766,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Highways Drainage,44270,Tools Purchase,401150,04/04/2023,5100534313,1230.9,Jetchem Systems Ltd,104834,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Street Lighting Contractor,44240,Tools Purchase,401150,04/04/2023,5100534314,785.0,Jetchem Systems Ltd,104834,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ACO,Assistant Chief Executive Other,84003,Consult.& Prof. Serv,440000,04/04/2023,5100534320,4090.0,Arcus Consulting LLP,107930,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,04/04/2023,5100534324,501.42,The Patten Arms Hotel,115465,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,04/04/2023,5100534327,595.83,The Patten Arms Hotel,115465,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Walton Hall Catering,41433,Provisions-Purchase,410000,04/04/2023,5100534329,1238.0,Carringtons Catering Ltd,116708,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,ICT- Schools,23500,Computer Software - Purchase,450800,04/04/2023,5100534343,6300.0,Redstor,102218,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,ICT- Schools,23500,Computer Software - Purchase,450800,04/04/2023,5100534343,16020.0,Redstor,102218,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,ICT Centralised Budget,23100,Computer Software - Purchase,450800,04/04/2023,5100534349,3600.0,Trics Consortium Limited,114366,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENP,Environment & Regeneration,82000,Stores Purchases,401300,04/04/2023,5100534360,40845.0,WT Jenkins,106173,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Facilities Management,41422,Equipment Purchase & Contract,400000,04/04/2023,5100534364,1900.0,Alfred Bagnall & Sons (North West),118529,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Individual Electoral Registration,11660,Training,190150,04/04/2023,5100534378,2321.8,Association Of Electoral Administra,101942,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,04/04/2023,5100534379,855.0,The Patten Arms Hotel,115465,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,04/04/2023,5100534380,1551.67,The Patten Arms Hotel,115465,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,04/04/2023,5100534381,6365.0,The Patten Arms Hotel,115465,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Temporary Accomodation,43652,Emergency Accommodation Allowance,550500,04/04/2023,5100534383,5000.0,The Patten Arms Hotel,115465,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,04/04/2023,5100534385,1054.17,The Patten Arms Hotel,115465,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,04/04/2023,5100534387,1710.0,The Patten Arms Hotel,115465,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,04/04/2023,5100534393,1710.0,The Patten Arms Hotel,115465,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,04/04/2023,5100534394,665.0,The Patten Arms Hotel,115465,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,04/04/2023,5100534395,666.67,The Patten Arms Hotel,115465,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,04/04/2023,5100534397,1266.67,The Patten Arms Hotel,115465,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,04/04/2023,5100534398,2733.33,The Patten Arms Hotel,115465,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,04/04/2023,5100534399,506.67,The Patten Arms Hotel,115465,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Accent Music Hub,32220,Learning Resources,400100,04/04/2023,5100534400,3750.0,Halo Performing Arts,101959,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Annual Maintenance,442100,18/05/2023,5100534404,2635.39,Prism Medical UK,108616,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Annual Maintenance,442100,18/05/2023,5100534406,1441.87,Prism Medical UK,108616,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,04/04/2023,5100534410,1330.0,The Patten Arms Hotel,115465,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,04/04/2023,5100534411,2062.5,The Patten Arms Hotel,115465,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,04/04/2023,5100534412,791.67,The Patten Arms Hotel,115465,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,1 Time Square,43128,Materials,400500,02/05/2023,5100534429,1216.22,Phs Group Ltd,105024,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Materials,400500,06/04/2023,5100534539,858.5,J A Jones & Sons(Churchtown) Ltd,105264,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Facilities Management,41422,Materials,400500,11/04/2023,5100534812,750.0,Alfred Bagnall & Sons (North West),118529,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Facilities Management,41422,Materials,400500,11/04/2023,5100534812,640.0,Alfred Bagnall & Sons (North West),118529,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Street Lighting Contractor,44240,Training,190150,12/04/2023,5100534871,5240.0,UCT Limited,110587,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Housing Projects,82008,Minor Adaptations<750,400700,12/04/2023,5100534874,982.42,Warrington Housing Current Acc,101208,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Housing Projects,82008,Minor Adaptations<750,400700,12/04/2023,5100534874,6549.5,Warrington Housing Current Acc,101208,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Housing Projects,82008,Minor Adaptations<750,400700,12/04/2023,5100534875,865.1,Warrington Housing Current Acc,101208,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Housing Projects,82008,Minor Adaptations<750,400700,12/04/2023,5100534875,5767.3,Warrington Housing Current Acc,101208,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,12/04/2023,5100534885,2203.48,West Wallasey Car Hire Ltd,103584,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Other Commercial Prop.,43560,Consult.& Prof. Serv,440000,12/04/2023,5100534891,1750.0,CBRE Limited,113065,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Crematorium,41411,Resaleables,400600,12/04/2023,5100534894,990.0,Vivedia Ltd,116354,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Development Control,43430,Consult.& Prof. Serv,440000,12/04/2023,5100534907,2475.0,Kings Chambers,101921,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Financial Protection Team,56130,Consult.& Prof. Serv,440000,12/04/2023,5100534919,1020.67,Allied Publicity Services (Man) LTD,117019,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,12/04/2023,5100534946,2492.0,P S D Vehicle Rental,100551,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Priority Infrastructure,82009,Consult.& Prof. Serv,440000,12/04/2023,5100534947,3246.67,Sanderson Weatherall LLP,117413,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,12/04/2023,5100534950,575.0,Nottingham Rehab Limited,101513,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Concessionary Travel,60000,Travelling Allowance,330000,12/04/2023,5100534963,1104.0,ATOC Ltd,112615,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,West Annexe,45161,Maintenance of Plant & Machinery,250050,13/04/2023,5100534964,686.45,Generator Power Ltd,117550,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,West Annexe,45161,Maintenance of Plant & Machinery,250050,13/04/2023,5100534965,840.0,Generator Power Ltd,117550,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Personal Development Centre,45165,Consult.& Prof. Serv,440000,05/05/2023,5100535016,1880.0,Rapid Chiller Rentals Limited,118979,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Civic,11440,"Campaigns,  Projects and Events",491950,13/04/2023,5100535022,11521.22,Compact Security Services Limited,118897,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Maintenance Work - Sub Contractors,301150,13/04/2023,5100535030,1429.46,Johnston Sweepers Ltd,101251,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Printing & Graphics,23040,External Printing,430100,13/04/2023,5100535040,540.0,Browns CTP Limited,116875,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,IT - Contracts,23600,Computer Software - Maintenance,450850,13/04/2023,5100535057,1971.11,Caci Ltd,101863,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Public Health Licensing,41550,Training,190150,13/04/2023,5100535061,1750.0,Closha Associates Limited,118701,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Commissioning Team,32204,Fees (Including Agents Fees),441450,13/04/2023,5100535065,1565.0,Dizions Ltd,118182,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Consult.& Prof. Serv,440000,14/04/2023,5100535066,20345.0,Bikeright,101692,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Housing Projects,82008,Minor Adaptations<750,400700,14/04/2023,5100535112,5043.61,Frontis Homes Ltd,118052,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Crematorium,41411,Maintenance of Plant & Machinery,250050,14/04/2023,5100535114,7205.0,IFZW Maintenance Ltd,110971,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Construction Stores Overhead Account,41320,Materials,400500,14/04/2023,5100535117,629.5,Redacted for personal data,117415,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Walton Estate,41430,Resaleables,400600,14/04/2023,5100535122,929.0,Redacted for personal data,104874,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Trading Standards North West,41564,"Campaigns,  Projects and Events",491950,14/04/2023,5100535124,700.0,Wagtail UK Limited,108156,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Subscriptions,470000,19/04/2023,5100535125,1600.0,Logistics UK,104733,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Housing Projects,82008,Minor Adaptations<750,400700,14/04/2023,5100535127,809.25,Warrington Housing Current Acc,101208,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Housing Projects,82008,Minor Adaptations<750,400700,14/04/2023,5100535127,5455.0,Warrington Housing Current Acc,101208,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,Rent Of Premises,220000,14/04/2023,5100535128,9299.94,Warrington Housing Current Acc,101208,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Housing Projects,82008,Minor Adaptations<750,400700,14/04/2023,5100535129,560.0,Warrington Housing Current Acc,101208,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,CYP,Childrens & Young People,81000,Maintenance Work - Sub Contractors,301150,14/04/2023,5100535133,1243.04,Kingdom Security Ltd,101324,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,14/04/2023,5100535137,2729.2,Warrington Housing Current Acc,101208,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,ICT- Schools,23500,Computer Software - Purchase,450800,14/04/2023,5100535147,1578.5,Phoenix Software Ltd,105022,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Mental Capacity Act,54650,Consult.& Prof. Serv,440000,14/04/2023,5100535149,4500.0,Reed Talent Solutions Limited,118453,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Team 1,31001,Fees (Including Agents Fees),441450,14/04/2023,5100535153,1813.0,Non-Stop Recruitment,115592,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Children with Disabilities,31005,Fees (Including Agents Fees),441450,14/04/2023,5100535154,1813.0,Non-Stop Recruitment,115592,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Veh Maint. Materials,300000,14/04/2023,5100535170,1994.47,Walton Summit Truck Centre Ltd,112806,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,14/04/2023,5100535171,1817.0,Riverside Truck Rental Ltd,101057,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,HR Advisory,20005,Consult.& Prof. Serv,440000,14/04/2023,5100535172,8673.64,UK Independent Medical Servces Ltd,118736,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,ASC Stationery,54100,Rent Of Premises,220000,14/04/2023,5100535173,3836.03,Warrington Housing Current Acc,101208,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Travel Choices Team,44511,"Campaigns,  Projects and Events",491950,14/04/2023,5100535174,13658.0,Co-wheels Car Club CIC,118597,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Walton Estate,41430,Medical & Hygiene Supplies,401050,14/04/2023,5100535175,1358.81,Phs Group Ltd,105024,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Education Leadership & Quality,32100,Subscriptions,470000,14/04/2023,5100535188,12636.78,FFT Education Ltd,115484,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Home to School Transport,33210,Mainstream Pupil Transport,300800,14/04/2023,5100535196,1528.64,MD Bus & Coach Ltd,116003,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Environmental Works,531050,04/05/2023,5100535200,1300.0,Malcolm Hughes Land Surveyors Ltd,115042,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,P & W Development,54510,Multimedia,401200,14/04/2023,5100535222,9900.0,Signis Limited,117314,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Halton Music Expenditure,32219,Consult.& Prof. Serv,440000,20/04/2023,5100535223,1828.75,Sound Advice Ltd,114758,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Development Control,43430,Consult.& Prof. Serv,440000,14/04/2023,5100535237,1892.55,Vivid Resourcing Limited,115752,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENP,Environment & Regeneration,82000,Consult.& Prof. Serv,440000,14/04/2023,5100535240,50949.69,Muse Developments Ltd,113059,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Accent Music Hub,32220,Learning Resources,400100,20/04/2023,5100535243,3610.0,Redacted for personal data,115960,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,MRF Recycling,530750,14/04/2023,5100535246,176366.77,Wsr Recycling Ltd,101196,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Strategic Transportation,44510,Consult.& Prof. Serv,440000,17/04/2023,5100535411,4093.68,Aecom Limited,101037,2023,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Audit Services,10200,Consult.& Prof. Serv,440000,04/05/2023,5100535412,15000.0,Bloom Procurement Services Limited,115782,2023,May
