BODY,BODY NAME,SERVICE CODE,ORGANISATIONAL UNIT,ORGANISATIONAL UNIT CODE,EXPENDITURE CATEGORY,EXPENDITURE CODE,DATE (POSTING DATE),TRANSACTION NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID,Year,Month
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,One - Off ICT Costs,23200,Consult.& Prof. Serv,440000,27/09/2021,5100472931,608.3,Exaprint Ltd,111233,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Veh Maint. Materials,300000,03/11/2021,5100473025,4222.87,Turner Groundscare,105201,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,NEO,IT Projects,83003,Computer Hardware - Purchase,450700,28/09/2021,5100473026,3881.0,Ghekko Ltd,116051,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Traffic and Safety,44350,Permanent Traffic Regulation Orders,442350,03/11/2021,5100473042,949.89,TMP UK Ltd,108498,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Maintenance Work - Sub Contractors,301150,05/11/2021,5100473150,525.0,Quartix Ltd,115590,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Open Spaces,82006,Equipment Purchase & Contract,400000,30/09/2021,5100473227,25728.5,Ground Control Ltd,112998,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Environmental Projects,82007,Building Work,200850,03/11/2021,5100473264,3072.06,Broad Oak Properties Limited,118320,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Veh Maint. Materials,300000,03/11/2021,5100473478,500.1,Dennis Eagle Parts,104661,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,11/10/2021,5100473617,1612.0,F G Rowland Ltd,102555,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,11/10/2021,5100473618,1612.0,F G Rowland Ltd,102555,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,11/10/2021,5100473681,1612.0,F G Rowland Ltd,102555,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,11/10/2021,5100473682,700.0,F G Rowland Ltd,102555,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Temporary Accomodation,43652,Maintenance Work - Sub Contractors,301150,05/10/2021,5100473684,736.99,Furniture Resource Centre LTD,117178,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Investment Property Acquisitions,62095,Consult.& Prof. Serv,440000,06/10/2021,5100473689,3000.0,CBRE Limited,113065,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,West Annexe,45161,Maintenance of Plant & Machinery,250050,06/10/2021,5100473752,664.3,Generator Power Ltd,117550,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,06/10/2021,5100473782,2288.0,Lisclare Ltd,100553,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Debt Management Expenses,62080,Consult.& Prof. Serv,440000,01/11/2021,5100473801,49937.0,R Davy LLP,118316,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Central Procurement,53270,Licences,492000,06/10/2021,5100473804,31646.23,Secon Cyber Security Limited,118493,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG - Medical Needs,32002,Eotas Pupil Funding,490350,06/10/2021,5100473826,910.0,Integra People,116891,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Workforce Development,31603,Training,190150,06/10/2021,5100473829,500.0,Redacted for personal data,117972,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Consult.& Prof. Serv,440000,06/10/2021,5100473854,4960.0,W A P Lawton & Son Ltd,105431,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Crematorium,41411,Resaleables,400600,06/10/2021,5100473860,940.0,Vivedia Ltd,116354,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Planning Policy & Strategy,44530,Public Rights Of Way,531900,18/10/2021,5100474128,4061.2,Ecological Landscape Management Ltd,109936,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Fair Trading & Investigations,41500,Legal Costs Incurred,440200,11/10/2021,5100474129,4825.0,Redacted for personal data,117779,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,22/10/2021,5100474151,544.0,Healthcare Matters,110751,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Private Sector Hsg.,43660,Equipment Purchase & Contract,400000,11/10/2021,5100474165,1847.75,Warrington Housing Current Acc,101208,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Coroners Service,11100,Premises - Covid 19,299919,11/10/2021,5100474172,5200.0,Culture Warrington,100957,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,MH Outreach,54090,Rent Of Premises,220000,11/10/2021,5100474173,576.0,Culture Warrington,100957,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Translation Service,52202,Agency Supply - GF,180000,11/10/2021,5100474176,4112.9,DA Languages Ltd,115660,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,11/10/2021,5100474179,5145.0,DANL Limited,116459,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Supplies & Services - Covid 19,499919,11/10/2021,5100474180,4060.0,DANL Limited,116459,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,11/10/2021,5100474181,1155.0,DANL Limited,116459,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,11/10/2021,5100474182,2170.0,DANL Limited,116459,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,11/10/2021,5100474184,2205.0,DANL Limited,116459,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,11/10/2021,5100474185,770.0,DANL Limited,116459,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,11/10/2021,5100474186,4590.0,DANL Limited,116459,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Communications,13000,"Campaigns,  Projects and Events",491950,11/10/2021,5100474201,2000.0,Ludovico,118395,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Development Control,43430,Periodicals & Publ.,430250,11/10/2021,5100474266,632.76,TMP UK Ltd,108498,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Development Control,43430,Periodicals & Publ.,430250,12/10/2021,5100474325,759.78,TMP UK Ltd,108498,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Public Health Licensing,41550,Consult.& Prof. Serv,440000,12/10/2021,5100474339,1180.0,Buckingham Futures,118389,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Printing & Graphics,23040,Materials,400500,13/10/2021,5100474527,678.0,ASK Platt Supplies,107582,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Petrol,300050,13/10/2021,5100474550,2228.37,Standard Fuel Oils Ltd,117478,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Diesel,300100,13/10/2021,5100474551,22358.19,Standard Fuel Oils Ltd,117478,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Inter Authority Recoupment,32009,Fees (Including Agents Fees),441450,13/10/2021,5100474553,3947.4,Adelaide Acad.Trust c/o Finch Woods,117573,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Environmental Projects,82007,Consult.& Prof. Serv,440000,13/10/2021,5100474568,4791.0,Jacobs Uk Ltd,101283,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,13/10/2021,5100474582,6946.4,St Helens Mobility Shop Ltd,117629,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Free Hol act. and healthy food for CIN,31501,"Campaigns,  Projects and Events",491950,13/10/2021,5100474583,13440.0,Superstars Holiday Club Limited,118375,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Rapid Response  NHSE,57300,Consult.& Prof. Serv,440000,01/11/2021,5100474629,10340.0,Xylem Resourcing,117981,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Planning Policy & Strategy,44530,Public Rights Of Way,531900,14/10/2021,5100474641,2664.64,McEwan Contractors Ltd,103366,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Planning Policy & Strategy,44530,Public Rights Of Way,531900,14/10/2021,5100474642,2760.0,McEwan Contractors Ltd,103366,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Disposal,41830,Residual Waste Disposal,530500,14/10/2021,5100474666,13700.74,VIRIDOR EFW (Runcorn),117566,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Community Testing,55055,Consult.& Prof. Serv,440000,14/10/2021,5100474674,512.57,Initial Medical Services,118139,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Disposal,41830,Residual Waste Disposal,530500,14/10/2021,5100474691,56207.6,VIRIDOR EFW (Runcorn),117566,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,South Warington M'way Junction,40057,Consult.& Prof. Serv,440000,15/10/2021,5100474741,4211.25,Jacobs Uk Ltd,101283,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,NEO,Neighbourhood & Community Other,83002,Consult.& Prof. Serv,440000,15/10/2021,5100474750,20246.39,Support in Sport Ltd,117010,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG - Medical Needs,32002,Eotas Pupil Funding,490350,15/10/2021,5100474752,2374.29,Network Ventures Ltd,110554,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,ICT Centralised Budget,23100,Computer Software - Maintenance,450850,15/10/2021,5100474757,4800.0,Computer Aided Development Corporat,115129,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,OT/Equip - Childrens,54315,Equipment Purchase & Contract,400000,15/10/2021,5100474780,1413.0,R82 Uk Ltd,100622,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Debt Management Expenses,62080,Consult.& Prof. Serv,440000,15/10/2021,5100474792,18900.0,Bloom Limited,115782,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Housing Projects,82008,Minor Adaptations<750,400700,18/10/2021,5100474941,10000.0,Keystone Contracts UK Ltd,116717,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Walton Hall Catering,41433,Provisions-Purchase,410000,18/10/2021,5100474954,1500.0,Carringtons Catering Ltd,116708,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Materials,400500,01/11/2021,5100474961,910.0,Haldo Developments Ltd,118403,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CiC Management,30200,Equipment Purchase & Contract,400000,18/10/2021,5100474963,8100.8,Iron Mountain UK PLC,116387,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Collaborative Training Group,33301,Training,190150,18/10/2021,5100474976,530.0,Middlewich Community Church,116766,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,18/10/2021,5100474978,1119.6,Osprey Healthcare,106076,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Inclusion,32207,Fees (Including Agents Fees),441450,18/10/2021,5100474997,1105.0,PsyCATS,117777,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Priority Infrastructure,82009,Environmental Works,531050,01/11/2021,5100475057,42420.9,George Cox & Sons,105471,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Welfare Support,10360,"Campaigns,  Projects and Events",491950,19/10/2021,5100475084,4446.0,Changing Lives in Cheshire,111607,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Park Development Sites,41423,Equipment Purchase & Contract,400000,19/10/2021,5100475087,4620.0,David Webster & Sons Ltd,102202,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Domestic (Drivers & Collectors),41840,Waste Initiatives,443200,19/10/2021,5100475102,16195.0,Eunomia Research and Consulting,115632,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG - Medical Needs,32002,Eotas Pupil Funding,490350,19/10/2021,5100475112,1335.0,Integra People,116891,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,New Bus Depot Dallam Lane,40048,Consult.& Prof. Serv,440000,20/10/2021,5100475300,2200.0,Janus Building Design Ltd,118058,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,NEO,IT Projects,83003,Computer Hardware - Maintenance,450750,20/10/2021,5100475340,769.5,Condair PLC,117461,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,NEO,IT Projects,83003,Computer Software - Maintenance,450850,20/10/2021,5100475352,23200.0,4net Technologies Ltd,116339,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Administration,44340,Temporary Traffic Regulation Orders,442400,20/10/2021,5100475382,1149.66,TMP UK Ltd,108498,2021,November
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Administration,44340,Temporary Traffic Regulation Orders,442400,20/10/2021,5100475383,1484.99,TMP UK Ltd,108498,2021,November
