BODY,BODY NAME,SERVICE CODE,ORGANISATIONAL UNIT,ORGANISATIONAL UNIT CODE,EXPENDITURE CATEGORY,EXPENDITURE CODE,DATE (POSTING DATE),TRANSACTION NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID,Year,Month
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Building Maintenance Environment & Regen,82001,Maintenance of Plant & Machinery,250050,02/02/2022,5100479373,7348.73,KDE Limited,118464,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Building Maintenance Environment & Regen,82001,Maintenance of Plant & Machinery,250050,03/02/2022,5100479374,10926.03,KDE Limited,118464,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,NEO,IT Projects,83003,Computer Hardware - Purchase,450700,29/11/2021,5100479387,7600.0,Ghekko Ltd,116051,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Annual Maintenance,442100,11/02/2022,5100479395,798.84,Healthcare Matters,110751,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,30/11/2021,5100479506,1070.0,Benmor Medical UK Ltd,111592,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Or Winter Maint,44280,Precautionary Salting,531750,03/02/2022,5100479534,3043.7,Salt Union Ltd,105104,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Coroners Service,11100,Premises - Covid 19,299919,04/01/2022,5100479790,846.0,Culture Warrington,100957,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Or Winter Maint,44280,Precautionary Salting,531750,03/02/2022,5100479798,4552.93,Salt Union Ltd,105104,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,School Brow Depot,41330,Hazardous Waste,530600,03/02/2022,5100479799,3400.0,Albion Environmental Ltd,103153,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Street Lighting Client,44241,Lighting Energy Char,531550,03/02/2022,5100479816,11463.68,Npower Electricity,101884,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Translation Service,52202,Agency Supply - GF,180000,07/02/2022,5100480274,4322.76,DA Languages Ltd,115660,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Or Winter Maint,44280,Precautionary Salting,531750,03/02/2022,5100480423,3022.68,Salt Union Ltd,105104,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,IT - Contracts,23600,Computer Software - Maintenance,450850,09/12/2021,5100480448,1010.0,Powertecnique Ltd,108843,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Building Control Services,43410,Consult.& Prof. Serv,440000,10/12/2021,5100480558,1500.03,Cheshire East Council,118547,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Or Winter Maint,44280,Precautionary Salting,531750,03/02/2022,5100480580,3016.37,Salt Union Ltd,105104,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Sch. Crossing Patrols,44330,Equipment Purchase & Contract,400000,11/02/2022,5100480733,841.55,Keltic Clothing,102004,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,NEO,IT Projects,83003,Computer Software - Maintenance,450850,13/12/2021,5100480754,75733.5,Phoenix Software Ltd,105022,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Veh Maint. Materials,300000,14/12/2021,5100480855,765.02,Balmers Garden Machinery,103669,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Children's Contracts,31116,Payment of Grants,470050,09/02/2022,5100480944,13398.7,National Youth Advocacy Service,440082,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Woolston Depot,41331,Annual Maintenance,442100,14/12/2021,5100480953,800.0,The Premier Pump & Tank Co Ltd,108184,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Consult.& Prof. Serv,440000,23/02/2022,5100481116,6280.0,Streetwise Services Ltd,116060,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Maintenance Work - Sub Contractors,301150,16/12/2021,5100481130,1864.33,Th White,102239,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Walton Estate,41430,Resaleables,400600,04/01/2022,5100481153,769.0,J & J Learmonth,104874,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,17/12/2021,5100481173,1725.0,Drive DeVilbiss Healthcare Ltd,101899,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Recruitment & Advertising,52123,Subscriptions,470000,02/02/2022,5100481213,769.0,Cantium Business Solutions Ltd,462309,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Or Winter Maint,44280,Precautionary Salting,531750,02/02/2022,5100481278,3106.76,Salt Union Ltd,105104,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Materials,400500,02/02/2022,5100481668,10039.5,Mallatite Transport and Technology,104914,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Refugees,60300,Emergency Accommodation Allowance,550500,02/02/2022,5100481690,736.93,Torus,101005,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Open Spaces,82006,Materials,400500,22/12/2021,5100481704,900.0,Jrs Fabrications Ltd,105378,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Children's Contracts,31116,Payment of Grants,470050,09/02/2022,5100482309,26633.32,Halton Borough Council,410008,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Strategic Transportation,44510,Consult.& Prof. Serv,440000,02/02/2022,5100482328,16551.25,Aecom Limited,101037,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Consult.& Prof. Serv,440000,09/02/2022,5100482519,750.0,Streetwise Services Ltd,116060,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Or Winter Maint,44280,Precautionary Salting,531750,02/02/2022,5100482759,4619.15,Salt Union Ltd,105104,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Rapid Response  NHSE,57300,Consult.& Prof. Serv,440000,10/01/2022,5100482825,8930.0,Xylem Resourcing,117981,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Investment Property Acquisitions,62095,Consult.& Prof. Serv,440000,10/01/2022,5100482860,20000.0,CBRE Limited,113065,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Investment Property Acquisitions,62095,Consult.& Prof. Serv,440000,10/01/2022,5100482861,10000.0,CBRE Limited,113065,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Fostering Collaboration,31115,Other Advertising & Publicity,450050,10/01/2022,5100482867,995.0,Chapelcroft Ltd t/a Ark,118592,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Walton Hall Catering,41433,Provisions-Purchase,410000,10/01/2022,5100482869,1767.5,Carringtons Catering Ltd,116708,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Walton Estate,41430,Provisions-Purchase,410000,09/02/2022,5100482870,600.0,Carringtons Catering Ltd,116708,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,MRF Recycling,530750,10/01/2022,5100482874,174695.11,Wsr Recycling Ltd,101196,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Translation Service,52202,Agency Supply - GF,180000,07/02/2022,5100482882,5661.3,DA Languages Ltd,115660,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Environmental Works,531050,02/02/2022,5100482915,6875.0,Blue Arrow Traffic Management Ltd,109292,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Temporary Accomodation,43652,Maintenance Work - Sub Contractors,301150,10/01/2022,5100482942,525.0,DANL Limited,116459,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Virtual School,31112,Looked after children in Warrington,301000,10/01/2022,5100482946,3686.4,Book Tokens Ltd,118024,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Neighbourhood Co-o South,51308,Materials,400500,10/01/2022,5100482947,550.0,Redacted for personal data,118327,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Or Winter Maint,44280,Precautionary Salting,531750,03/02/2022,5100482956,1505.03,Salt Union Ltd,105104,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Land Drainage,44120,Consult.& Prof. Serv,440000,10/01/2022,5100482962,10105.77,Aecom Limited,101037,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,On Street Car Parking,44323,Events on the Highway,531350,01/02/2022,5100483006,61344.48,NSL Services Group,113509,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Training,31203,Training,190150,11/01/2022,5100483007,52000.0,The Centre for Systemic Social Work,117346,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Priority Infrastructure,82009,Fct Repairs,532600,10/02/2022,5100483030,1250.0,Environment Agency,440120,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,11/01/2022,5100483031,2608.8,Invacare Ltd,106115,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Consult.& Prof. Serv,440000,01/02/2022,5100483049,735.0,Atkins Ltd,105752,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,LACF - LCWIP Scheme Development,44525,Consult.& Prof. Serv,440000,11/01/2022,5100483059,2200.0,Jacobs Uk Ltd,101283,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,One - Off ICT Costs,23200,Consult.& Prof. Serv,440000,11/01/2022,5100483064,6360.0,Phoenix Software Ltd,105022,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Consult.& Prof. Serv,440000,11/01/2022,5100483068,24076.88,Mott Macdonald Ltd,104950,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Concessionary Travel,60000,Travelling Allowance,330000,11/01/2022,5100483069,1848.0,ATOC Ltd,112615,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Environmental Works,531050,31/01/2022,5100483155,6722.4,Marshalls Mono Ltd,107986,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Debt Management Expenses,62080,Consult.& Prof. Serv,440000,12/01/2022,5100483157,15750.0,Bloom Limited,115782,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Petrol,300050,01/02/2022,5100483188,2305.08,Standard Fuel Oils Ltd,117478,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Development Control,43430,Periodicals & Publ.,430250,12/01/2022,5100483222,632.76,TMP UK Ltd,108498,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Development Control,43430,Periodicals & Publ.,430250,12/01/2022,5100483223,717.44,TMP UK Ltd,108498,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Consult.& Prof. Serv,440000,13/01/2022,5100483271,6856.0,Bikeright,101692,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Coroners Service,11100,Premises - Covid 19,299919,13/01/2022,5100483273,5850.0,Culture Warrington,100957,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,13/01/2022,5100483274,845.0,Katnic Ltd t/a H&M,118079,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Other Commercial Prop.,43560,Consult.& Prof. Serv,440000,13/01/2022,5100483284,2500.0,Sanderson Weatherall LLP,117413,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,NEO,IT Projects,83003,Computer Hardware - Purchase,450700,13/01/2022,5100483289,36295.0,Dell,104659,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Recruitment & Advertising,52123,Subscriptions,470000,01/02/2022,5100483293,523.5,Cantium Business Solutions Ltd,462309,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,CYP,Childrens & Young People,81000,Specific Work,200200,13/01/2022,5100483317,15062.25,Complete Roofing Systems Ltd,112314,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Or Winter Maint,44280,Precautionary Salting,531750,03/02/2022,5100483392,3068.92,Salt Union Ltd,105104,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Construction Stores Overhead Account,41320,Uniforms,420000,14/01/2022,5100483396,516.77,SMI INT Group Ltd,117262,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Woolston Depot,41331,Oil - Gas,301250,14/01/2022,5100483434,2095.8,Standard Fuel Oils Ltd,117478,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,HOL,Insurance Fund,91100,Insurance Claims,443400,14/01/2022,5100483440,573.59,Gallagher Bassett (Leeds),118350,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,HOL,Insurance Fund,91100,Insurance Claims,443400,14/01/2022,5100483441,19094.84,Gallagher Bassett (Leeds),118350,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,LCWIP (Phases 1 and 2),40053,Consult.& Prof. Serv,440000,14/01/2022,5100483447,8449.5,Mott Macdonald Ltd,104950,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,CYP,Childrens & Young People,81000,Specific Work,200200,17/01/2022,5100483592,49679.06,Complete Roofing Systems Ltd,112314,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Walton Estate,41430,Resaleables,400600,17/01/2022,5100483644,769.0,J & J Learmonth,104874,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,ASC Stationery,54100,Furniture & Fittings,400150,11/02/2022,5100483700,510.0,Healthcare Matters,110751,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,High St. Re-opening,42198,"Campaigns,  Projects and Events",491950,18/01/2022,5100483710,1600.0,Ludovico,118395,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Accidental Damage - Sub Contractors,301200,18/01/2022,5100483712,931.0,Bentleys Motors Warrington Ltd,104511,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Development Control,43430,Consult.& Prof. Serv,440000,18/01/2022,5100483715,1852.5,Vivid Resourcing Limited,115752,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG - Medical Needs,32002,Eotas Pupil Funding,490350,18/01/2022,5100483722,2645.5,Network Ventures Ltd,110554,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Inclusion,32207,Fees (Including Agents Fees),441450,18/01/2022,5100483727,821.0,Redacted for personal data,118551,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Clean Repair Drains,531000,18/01/2022,5100483728,2795.8,Xylem Water Solutions UK LTD,117633,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Maintenance Work - Sub Contractors,301150,19/01/2022,5100483808,924.13,Penine Power Engineering Ltd,106070,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,19/01/2022,5100483816,3220.0,Healthcare Matters,110751,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,NTH/Quattro Re-Dvelopment,40063,Consult.& Prof. Serv,440000,26/01/2022,5100483819,12500.0,Like Architects Ltd,118027,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Environmental Projects,82007,Consult.& Prof. Serv,440000,19/01/2022,5100483820,1620.0,Everson Home Solutions,118339,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Financial Protection Team,56130,Consult.& Prof. Serv,440000,02/02/2022,5100483881,626.5,Woolton Physiotherapy Clinic,117516,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Minor Adaptations<750,400700,20/01/2022,5100483885,5781.61,Warrington Housing Current Acc,101208,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Consult.& Prof. Serv,440000,15/02/2022,5100483895,20400.0,Tracsis Traffic Data Limited,116780,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Development Control,43430,Periodicals & Publ.,430250,20/01/2022,5100483897,1013.82,TMP UK Ltd,108498,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,HOL,Insurance Fund,91100,Insurance Claims,443400,20/01/2022,5100483901,58215.16,Gallagher Bassett (Leeds),118350,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Petrol,300050,20/01/2022,5100483910,2275.8,Standard Fuel Oils Ltd,117478,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Diesel,300100,20/01/2022,5100483911,22973.63,Standard Fuel Oils Ltd,117478,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,HOL,Insurance Fund,91100,Consult.& Prof. Serv,440000,20/01/2022,5100483912,9250.0,Aon Ltd,102117,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Financial Protection Team,56130,Consult.& Prof. Serv,440000,20/01/2022,5100483913,679.7,Allied Publicity Services (Man) LTD,117019,2022,Feb
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Parks & Open Spaces,41426,Materials,400500,20/01/2022,5100483923,1500.0,David Webster & Sons Ltd,102202,2022,Feb
