BODY,BODY NAME,SERVICE CODE,ORGANISATIONAL UNIT,ORGANISATIONAL UNIT CODE,EXPENDITURE CATEGORY,EXPENDITURE CODE,DATE (POSTING DATE),TRANSACTION NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID,Year,Month
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,CRC Contract,530450,12/08/2020,5100436858,15260.71,Environmental Waste Controls Ltd,102474,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENP,Environment & Regeneration,82000,Computer Software - Purchase,450800,02/09/2020,5100436879,8550.0,Microform Imaging Ltd,117597,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Priority Infrastructure,82009,Legal Costs Incurred,440200,12/08/2020,5100436901,2250.0,Network Rail Infrastructure Ltd,101506,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG - Medical Needs,32002,Eotas Pupil Funding,490350,13/08/2020,5100436934,1727.5,Integra People,116891,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,On Street Car Parking,44323,Events on the Highway,531350,08/09/2020,5100436976,66099.92,NSL Services Group,113509,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,The Forge Car Park Stockton Heath,44324,Car Park Attendants,530250,08/09/2020,5100436976,1327.6,NSL Services Group,113509,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,On Street Car Parking,44323,Car Park Attendants,530250,08/09/2020,5100436976,29052.47,NSL Services Group,113509,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Surface Car Parks,44322,Car Park Attendants,530250,08/09/2020,5100436976,4226.79,NSL Services Group,113509,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Time Square MSCP,44321,Car Park Attendants,530250,08/09/2020,5100436976,36774.06,NSL Services Group,113509,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Walton Estate,41430,Car Park Attendants,530250,08/09/2020,5100436976,1327.6,NSL Services Group,113509,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Other Commercial Prop.,43560,Consult.& Prof. Serv,440000,13/08/2020,5100436991,1250.0,Sanderson Weatherall LLP,117413,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Veh Maint. Materials,300000,02/09/2020,5100436995,4001.08,Turner Groundscare,105201,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Housing Projects,82008,Building Work,200850,13/08/2020,5100437013,8534.2,D J Hughes Construction Ltd,103261,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Golf Course Client,41432,Supplies & Services - Covid 19,499919,08/09/2020,5100437036,700.0,Acts Sound & Lighting,104450,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,NEO,Neighbourhood & Community Other,83002,Consult.& Prof. Serv,440000,18/08/2020,5100437066,245726.6,Whitfield & Brown Developments Ltd,105435,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,14/08/2020,5100437081,683.0,Enable Access Limited,117133,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Walton Estate,41430,Annual Maintenance,442100,14/08/2020,5100437082,6997.0,Smith Of Derby Ltd,102614,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,West Annexe,45161,Maintenance of Plant & Machinery,250050,14/08/2020,5100437084,506.39,Generator Power Ltd,117550,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,14/08/2020,5100437091,745.0,DANL Limited,116459,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Supporting People Contracts,53260,Sheltd/Xtra Care Hsing and Comm Alarms,535050,15/08/2020,5100437118,5972.4,Catalyst Choice Management Services,115078,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,General Contingencies,61000,Corporate Initiative,491000,14/08/2020,5100437123,2499.99,Newsquest Media Group,100070,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,CRC Contract,530450,17/08/2020,5100437240,15260.71,Environmental Waste Controls Ltd,102474,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Diesel,300100,17/08/2020,5100437243,18070.74,Standard Fuel Oils Ltd,117478,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Construction Stores Overhead Account,41320,Equipment Purchase & Contract,400000,02/09/2020,5100437244,2335.0,Smith Bros (Caer Conan) Wh'Sale Ltd,105136,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Traffic and Safety,44350,Traffic Section,531150,15/09/2020,5100437253,802.12,TMP UK Ltd,108498,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Development Control,43430,Periodicals & Publ.,430250,17/08/2020,5100437255,759.78,TMP UK Ltd,108498,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Markets,43711,Supplies & Services - Covid 19,499919,17/08/2020,5100437259,1370.0,Hcc Promotions Ltd,103915,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Consult.& Prof. Serv,440000,14/09/2020,5100437295,995.0,Labosport,108871,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,17/08/2020,5100437299,4742.98,Seashell Trust,103082,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Printing & Graphics,23040,Materials,400500,17/08/2020,5100437306,675.0,ASK Platt Supplies,107582,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,West Annexe,45161,Maintenance of Plant & Machinery,250050,17/08/2020,5100437311,513.5,Generator Power Ltd,117550,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Annual Canvas,11500,Stationery,430150,19/08/2020,5100437402,15748.56,Print Image Network Limited,105535,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,South East Urban Extension,40037,Stationery,430150,08/09/2020,5100437405,16238.48,Aecom Limited,101037,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENP,Environment & Regeneration,82000,Consult.& Prof. Serv,440000,08/09/2020,5100437428,7742.4,Turner & Townsend,103560,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Disposal,41830,Residual Waste Disposal,530500,20/08/2020,5100437435,147402.41,VIRIDOR WASTE MANAGEMENT,117566,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Minor Adaptations<?750,400700,20/08/2020,5100437481,1385.0,The Excellent Ramp System,100407,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,02/09/2020,5100437498,960.0,Harvest Healthcare Ltd,108555,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,ICT Centralised Budget,23100,Computer Software - Maintenance,450850,20/08/2020,5100437502,1995.0,Pilat Europe Limited,114726,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Other Commercial Prop.,43560,Consult.& Prof. Serv,440000,20/08/2020,5100437504,672.0,Brabners LLP,117064,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Other Commercial Prop.,43560,Consult.& Prof. Serv,440000,20/08/2020,5100437516,5392.0,Mott Macdonald Ltd,104950,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Development Control,43430,Consult.& Prof. Serv,440000,20/08/2020,5100437517,2700.0,Redacted for personal data,117421,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Oil - Gas,301250,02/09/2020,5100437670,1315.66,Standard Fuel Oils Ltd,117478,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Signal Equipment,531650,24/08/2020,5100437672,2476.0,Integrated Design Techniques Ltd,101774,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Construction Stores Overhead Account,41320,Uniforms,420000,02/09/2020,5100437673,809.05,SMI INT Group Ltd,117262,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Telecare/Sensory,54560,Equipment Purchase & Contract,400000,24/08/2020,5100437681,1600.0,Redacted for personal data,114604,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENP,Environment & Regeneration,82000,ICT Comms - Equipment Purchase,450100,24/08/2020,5100437683,11556.4,Bt Red Care,100411,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Strategic Transportation,44510,Consult.& Prof. Serv,440000,24/08/2020,5100437687,6362.0,Wsp Uk Ltd,103007,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Printing & Graphics,23040,External Printing,430100,24/08/2020,5100437697,1058.0,Browns CTP Limited,116875,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Printing & Graphics,23040,External Printing,430100,24/08/2020,5100437698,694.0,Browns CTP Limited,116875,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Welfare Support,10360,"Campaigns,  Projects and Events",491950,08/09/2020,5100437700,3605.0,Changing Lives in Cheshire,111607,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Veh Maint. Materials,300000,02/09/2020,5100437704,738.29,Dennis Eagle Parts,104661,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Technical Surveys,532050,24/08/2020,5100437710,7028.07,Ginger Lehmann Ltd,116636,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Markets,43711,Equipment Purchase & Contract,400000,02/09/2020,5100437713,1067.37,Investec Asset Finance PLC,106246,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Veh Maint. Materials,300000,02/09/2020,5100437714,991.36,Johnston Sweepers Ltd,101251,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Printing & Graphics,23040,External Printing,430100,25/08/2020,5100437733,12320.0,Browns CTP Limited,116875,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Walton Estate,41430,Security Systems,250000,25/08/2020,5100437734,2667.76,Chubb Fire and Security Ltd,105335,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Contracts - SM Commissioning Team 1,55910,Public Health Contract Payments,540000,25/08/2020,5100437739,540.0,Penketh Health Centre,114597,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Contracts - SM Commissioning Team 1,55910,Public Health Contract Payments,540000,25/08/2020,5100437739,599.13,Penketh Health Centre,114597,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Contracts - SM Commissioning Team 1,55910,Public Health Contract Payments,540000,25/08/2020,5100437739,963.0,Penketh Health Centre,114597,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,One - Off ICT Costs,23200,Supplies & Services - Covid 19,499919,25/08/2020,5100437784,15967.74,Softcat,109539,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,One - Off ICT Costs,23200,Supplies & Services - Covid 19,499919,25/08/2020,5100437784,1788.38,Softcat,109539,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,HR Advisory,20005,Legal Costs Incurred,440200,25/08/2020,5100437793,1368.0,Weightmans Office AC,101452,2020,September
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Coroners Service,11100,Computer Software - Maintenance,450850,08/09/2020,5100437794,31010.0,WPC Software Ltd,117553,2020,September
