BODY,BODY NAME,SERVICE CODE,ORGANISATIONAL UNIT,ORGANISATIONAL UNIT CODE,EXPENDITURE CATEGORY,EXPENDITURE CODE,DATE (POSTING DATE),TRANSACTION NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID,Year,Month
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,New Market - Operational Account,47000,Equipment Purchase & Contract,400000,30/08/2022,5100507768,1067.37,Investec Asset Finance PLC,106246,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Walton Estate,41430,Equipment Purchase & Contract,400000,20/10/2022,5100507785,760.27,Flowbird Smart City UK Ltd,100854,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Maintenance Work - Sub Contractors,301150,20/10/2022,5100508006,1702.34,Malpas Tractors Ltd,103370,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,IT - Contracts,23600,Computer Software - Maintenance,450850,05/10/2022,5100508245,3066.42,Cheshire East Council,410116,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Sankey Canal Maintenace,44125,Named Drainage Schm,532100,04/10/2022,5100508301,4370.52,Xylem Water Solutions UK LTD,117633,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Strategic Transportation,44510,Consult.& Prof. Serv,440000,21/10/2022,5100508315,6517.98,Aecom Limited,101037,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Passenger Transport Fleet Operations,44470,Equipment Purchase & Contract,400000,04/10/2022,5100508321,2332.36,BraunAbility UK Ltd,105213,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Chapelford Environment Team,41610,Training,190150,02/09/2022,5100508412,11050.0,Reaseheath College,105058,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Chapelford Environment Team,41610,Training,190150,02/09/2022,5100508412,2500.0,Reaseheath College,105058,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,02/09/2022,5100508431,971.17,Prism Medical UK,108616,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Permanence staff teams,31023,Fees (Including Agents Fees),441450,21/10/2022,5100508674,2420.0,G-Map Services,106244,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Woolston Depot,41331,Equipment Purchase & Contract,400000,05/09/2022,5100508680,1095.0,Dayma Supplies,111936,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,ICT Projects,23300,Computer Software - Maintenance,450850,05/09/2022,5100508765,762.0,Phoenix Software Ltd,105022,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,CYP,Childrens & Young People,81000,Specific Work,200200,28/10/2022,5100508971,600.0,Apec Environmental Ltd,101001,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Construction Stores Overhead Account,41320,Uniforms,420000,05/10/2022,5100508980,917.31,SMI INT Group Ltd,117262,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Maintenance Work - Sub Contractors,301150,07/09/2022,5100509018,627.67,Johnston Sweepers Ltd,101251,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,IGO,Property & Estates,86001,Consult.& Prof. Serv,440000,29/09/2022,5100509021,4750.0,4ward Management Ltd,118056,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,IGO,Property & Estates,86001,Consult.& Prof. Serv,440000,29/09/2022,5100509022,4000.0,4ward Management Ltd,118056,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Concessionary Travel,60000,Travelling Allowance,330000,29/09/2022,5100509028,1560.0,ATOC Ltd,112615,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Intermediate Care at Home,54520,Cleaning Materials,400450,07/09/2022,5100509032,575.0,CRS Cleaning Consultants,116935,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,West Annexe,45161,Maintenance of Plant & Machinery,250050,07/09/2022,5100509037,951.9,Generator Power Ltd,117550,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENP,Environment & Regeneration,82000,Stores Purchases,401300,07/09/2022,5100509039,18459.49,Jones Lighting Ltd,103483,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Consult.& Prof. Serv,440000,07/09/2022,5100509041,566.0,Natural England,117652,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Traffic and Safety,44350,Consult.& Prof. Serv,440000,21/10/2022,5100509042,4520.0,Nationwide Data Collection,111814,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Inclusion,32207,Fees (Including Agents Fees),441450,07/09/2022,5100509045,3825.0,Reed Talent Solutions Limited,118453,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Children with Disabilities,31005,Consult.& Prof. Serv,440000,07/09/2022,5100509056,16966.0,Greenstaff Communty Services,118764,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Children with Disabilities,31005,Consult.& Prof. Serv,440000,07/09/2022,5100509057,8313.0,Greenstaff Communty Services,118764,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Free Hol act. and healthy food for CIN,31501,"Campaigns,  Projects and Events",491950,08/09/2022,5100509113,12000.0,Active Sports Group,118857,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Walton Estate,41430,Consult.& Prof. Serv,440000,08/09/2022,5100509121,1500.0,Carringtons Catering Ltd,116708,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Bank House,43116,Security Systems,250000,08/09/2022,5100509125,707.08,Chubb Fire and Security Ltd,105335,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Telecare/Sensory,54560,Health Awareness,441950,08/09/2022,5100509126,2360.0,Redacted for personal data,114604,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Core Operational Business,41730,Materials,400500,08/09/2022,5100509130,780.0,Duttons Traffic Management Services,115913,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Core Operational Business,41730,Materials,400500,08/09/2022,5100509130,780.0,Duttons Traffic Management Services,115913,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Core Operational Business,41730,Materials,400500,08/09/2022,5100509130,550.0,Duttons Traffic Management Services,115913,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Core Operational Business,41730,Materials,400500,08/09/2022,5100509130,700.0,Duttons Traffic Management Services,115913,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Core Operational Business,41730,Materials,400500,08/09/2022,5100509130,780.0,Duttons Traffic Management Services,115913,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Core Operational Business,41730,Materials,400500,08/09/2022,5100509130,700.0,Duttons Traffic Management Services,115913,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Broomfields LC,40084,Consult.& Prof. Serv,440000,08/09/2022,5100509131,2020.0,ECS Consultants,114625,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Free Hol act. and healthy food for CIN,31501,"Campaigns,  Projects and Events",491950,05/10/2022,5100509158,1966.72,Score Creative Education,102343,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Free Hol act. and healthy food for CIN,31501,"Campaigns,  Projects and Events",491950,05/10/2022,5100509158,1966.28,Score Creative Education,102343,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Telecare/Sensory,54560,Health Awareness,441950,08/09/2022,5100509164,2686.8,Porters Care Limited,118515,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Bus Interchange,44460,Computer Software - Maintenance,450850,26/09/2022,5100509165,23814.0,Push to Talk International Limted,110945,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Broomfields LC,40084,Consult.& Prof. Serv,440000,08/09/2022,5100509170,9040.0,Walker Simpson Architects,115058,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,IGO,Property & Estates,86001,Consult.& Prof. Serv,440000,26/09/2022,5100509173,7550.0,Wsp Uk Ltd,103007,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,08/09/2022,5100509177,506.0,Essential Healthcare Solutions UK L,116415,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Mental Capacity Act,54650,Consult.& Prof. Serv,440000,08/09/2022,5100509179,3430.0,Reed Talent Solutions Limited,118453,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Fair Trading & Investigations,41500,Consult.& Prof. Serv,440000,08/09/2022,5100509185,1013.34,Calagran Four Paws Hotel Limited,118940,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Urban Traffic Management Control,44370,Signal Equipment,531650,08/09/2022,5100509186,2113.97,Yunex Limited,101162,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Urban Traffic Management Control,44370,Signal Equipment,531650,08/09/2022,5100509187,2459.22,Yunex Limited,101162,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Financial Protection Team,56130,Consult.& Prof. Serv,440000,26/09/2022,5100509206,1141.42,Allied Publicity Services (Man) LTD,117019,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Walton Estate,41430,Zoo Materials,401250,12/09/2022,5100509207,501.32,AR Wholesale,115749,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Highways Drainage,44270,Materials,400500,28/10/2022,5100509208,15690.99,Arborforce Group Limited,118757,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Walton Estate,41430,Consult.& Prof. Serv,440000,09/09/2022,5100509241,1500.0,Carringtons Catering Ltd,116708,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Environmental Projects,82007,Building Work,200850,12/09/2022,5100509443,4033.0,Broad Oak Properties Limited,118320,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Environmental Projects,82007,Building Work,200850,12/09/2022,5100509444,3380.85,Broad Oak Properties Limited,118320,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Environmental Projects,82007,Building Work,200850,12/09/2022,5100509445,2011.75,Broad Oak Properties Limited,118320,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Fees & Subscriptions,60020,Consult.& Prof. Serv,440000,12/09/2022,5100509450,5000.0,Grant Thornton UK LLP,108316,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Fees & Subscriptions,60020,Consult.& Prof. Serv,440000,12/09/2022,5100509451,17000.0,Grant Thornton UK LLP,108316,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Walton Estate,41430,Consult.& Prof. Serv,440000,12/09/2022,5100509452,1650.0,Carringtons Catering Ltd,116708,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Walton Hall Catering,41433,Provisions-Purchase,410000,12/09/2022,5100509453,1837.8,Carringtons Catering Ltd,116708,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Walton Hall Catering,41433,Provisions-Purchase,410000,12/09/2022,5100509454,1162.2,Carringtons Catering Ltd,116708,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Walton Hall Catering,41433,Provisions-Purchase,410000,12/09/2022,5100509455,722.6,Carringtons Catering Ltd,116708,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Environmental Projects,82007,Building Work,200850,12/09/2022,5100509487,850.0,Complete Home Energy Systems,111861,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Translation Service,52202,Agency Supply - GF,180000,05/10/2022,5100509490,12574.71,DA Languages Ltd,115660,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Social Housing,40085,Consult.& Prof. Serv,440000,12/09/2022,5100509492,7227.48,Baker Mallett LLP,116160,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Ext. Funded Projects,53136,Consult.& Prof. Serv,440000,12/09/2022,5100509496,1000.0,Community Objectives CIC,118908,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Social Housing,40085,Consult.& Prof. Serv,440000,05/10/2022,5100509543,3900.0,Goodman Masson Limited,118861,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,LACF - Active Travel Train'g & Guidance,44527,Consult.& Prof. Serv,440000,13/09/2022,5100509551,2400.0,Phil Jones Associates,118823,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Taxi and Private Hire Licensing,44450,Consult.& Prof. Serv,440000,05/10/2022,5100509556,700.43,Oyster Partnership,116595,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Development Control,43430,Consult.& Prof. Serv,440000,13/09/2022,5100509561,1300.0,Nexus Planning Ltd,116754,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Business Services,52125,Training,190150,13/09/2022,5100509563,2536.66,Stockport HGV Training Centre,114894,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Mental Capacity Act,54650,Consult.& Prof. Serv,440000,13/09/2022,5100509567,600.0,Reed Talent Solutions Limited,118453,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Virtual School,31112,Looked after children in Warrington,301000,13/09/2022,5100509572,1124.0,Innovation Enterprise Academy,400246,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Wellbeing Service,51315,Rent Of Premises,220000,13/09/2022,5100509586,1878.0,Warrington Housing Current Acc,101208,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Wellbeing Service,51315,Rent Of Premises,220000,13/09/2022,5100509588,1878.0,Warrington Housing Current Acc,101208,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,13/09/2022,5100509592,6739.44,AMW Lift & Mobility Services Ltd,112766,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,13/09/2022,5100509593,4808.86,AMW Lift & Mobility Services Ltd,112766,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,13/09/2022,5100509594,4370.0,AMW Lift & Mobility Services Ltd,112766,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,13/09/2022,5100509595,2640.66,AMW Lift & Mobility Services Ltd,112766,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,13/09/2022,5100509596,2798.5,AMW Lift & Mobility Services Ltd,112766,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,13/09/2022,5100509597,2471.5,AMW Lift & Mobility Services Ltd,112766,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,13/09/2022,5100509598,2727.0,AMW Lift & Mobility Services Ltd,112766,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,13/09/2022,5100509599,2508.5,AMW Lift & Mobility Services Ltd,112766,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,13/09/2022,5100509600,918.5,AMW Lift & Mobility Services Ltd,112766,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,13/09/2022,5100509601,918.5,AMW Lift & Mobility Services Ltd,112766,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,13/09/2022,5100509602,2408.5,AMW Lift & Mobility Services Ltd,112766,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,MRF Recycling,530750,14/09/2022,5100509605,151972.27,Wsr Recycling Ltd,101196,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,14/09/2022,5100509652,2498.5,AMW Lift & Mobility Services Ltd,112766,2022,October
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,The Forge Car Park Stockton Heath,44324,Car Park Attendants,530250,30/09/2022,5100509659,2148.7,NSL Services Group,113509,2022,October
