BODY,BODY NAME,SERVICE CODE,ORGANISATIONAL UNIT,ORGANISATIONAL UNIT CODE,EXPENDITURE CATEGORY,EXPENDITURE CODE,DATE (POSTING DATE),TRANSACTION NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID,Year,Month
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Vehicle & Plant Acq.,41312,Vehicle & Plant Purchase,301350,04/03/2020,5100422204,25495.0,GM Coachwork Ltd,111427,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,ICT Centralised Budget,23100,Computer Software - Maintenance,450850,27/03/2020,5100424827,40986.78,Yotta Limited,100880,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Team 4,31014,Agency Supply ,180000,30/04/2020,5100425338,1361.6,Network Ventures Ltd,110554,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Fostering Team,31105,Fees (Including Agents Fees),441450,01/04/2020,5100425452,831.9,Coram Campus,116769,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Financial Protection Team,56130,Consult.& Prof. Serv,440000,15/05/2020,5100425543,504.0,Woolton Physiotherapy Clinic,117516,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Fostering Collaboration,31115,Other Advertising & Publicity,450050,02/04/2020,5100425565,2101.0,Booh Media PLC,117301,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Payments To Operator,530150,06/04/2020,5100425815,2000.0,Warrington Borough Transport Ltd,105226,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,HOL,Insurance Fund,91100,Insurance Premium,443350,07/04/2020,5100425921,2819.04,Aon Ltd,102117,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Telecare/Sensory,54560,Health Awareness,441950,11/04/2020,5100425926,600.0,Buddi Ltd,108559,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Team 4,31014,Agency Supply ,180000,30/04/2020,5100425966,1361.6,Network Ventures Ltd,110554,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,SCM Catering,33176,Consult.& Prof. Serv,440000,12/05/2020,5100426045,49765.9,ParentPay Limited,116587,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Contracts - SM Commissioning Team 1,55910,Public Health Contract Payments,540000,12/05/2020,5100426054,871338.88,Liverpool University Hospitals,100341,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Fostering Team,31105,Fees (Including Agents Fees),441450,08/04/2020,5100426056,3421.67,Coram Campus,116769,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Translation Service,52202,Agency Supply ,180000,28/04/2020,5100426060,6471.81,DA Languages Ltd,115660,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,24/04/2020,5100426061,1088.65,F G Rowland Ltd,102555,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,24/04/2020,5100426061,600.35,F G Rowland Ltd,102555,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,24/04/2020,5100426062,1088.65,F G Rowland Ltd,102555,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,Waste Initiatives,443200,08/04/2020,5100426100,6560.4,Mgb Plastics Ltd,103465,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Team 4,31014,Agency Supply ,180000,30/04/2020,5100426169,1378.7,Network Ventures Ltd,110554,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Housing Benefit,10340,Computer Software - Purchase,450800,07/05/2020,5100426248,2867.88,Capita Business Services Ltd,105516,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,One - Off ICT Costs,23200,Computer Software - Maintenance,450850,07/05/2020,5100426278,9000.0,Civica Uk Ltd,100585,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Team 4,31014,Agency Supply ,180000,30/04/2020,5100426280,1389.5,Network Ventures Ltd,110554,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Engineering,44210,Equipment Purchase & Contract,400000,27/04/2020,5100426307,2730.02,Tarmac,100489,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Dropped Crossings,44211,Equipment Purchase & Contract,400000,27/04/2020,5100426307,1102.59,Tarmac,100489,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Sandy Lane Depot,44230,Materials,400500,27/04/2020,5100426307,626.2,Tarmac,100489,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Or Rm C'way & F'way,44260,M.C.R.Flexible Cat1,530850,27/04/2020,5100426307,36955.43,Tarmac,100489,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Or Rm C'way & F'way,44260,Fct Cat1,530950,27/04/2020,5100426307,32315.11,Tarmac,100489,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Or Rm C'way & F'way,44260,Clean Repair Drains,531000,27/04/2020,5100426307,867.0,Tarmac,100489,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Or Rm C'way & F'way,44260,Road Markings Cat1,531250,27/04/2020,5100426307,2165.55,Tarmac,100489,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Or Rm C'way & F'way,44260,Sign Maint Cat1,531300,27/04/2020,5100426307,1486.13,Tarmac,100489,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Patching Cat2,532300,27/04/2020,5100426307,45756.14,Tarmac,100489,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Environment Services Strategic Director,42130,Subscriptions,470000,09/04/2020,5100426338,4078.0,APSE,110706,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,CRC Contract,530450,09/04/2020,5100426339,4055.05,Environmental Waste Controls Ltd,102474,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Financial Protection Team,56130,Consult.& Prof. Serv,440000,17/04/2020,5100426344,553.14,Valtech Ltd,117044,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Financial Protection Team,56130,Consult.& Prof. Serv,440000,17/04/2020,5100426345,696.0,Valtech Ltd,117044,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Financial Protection Team,56130,Consult.& Prof. Serv,440000,17/04/2020,5100426346,793.8,Allied Publicity Services (Man) LTD,117019,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Financial Protection Team,56130,Consult.& Prof. Serv,440000,17/04/2020,5100426347,1210.97,Allied Publicity Services (Man) LTD,117019,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Employment Skills,22210,"Campaigns,  Projects and Events",491950,09/04/2020,5100426349,1660.0,Paul Chadwick Creative Ltd,116401,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,09/04/2020,5100426356,1520.0,Performance Health,105137,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,ICT Centralised Budget,23100,Computer Software - Maintenance,450850,09/04/2020,5100426366,4566.9,Stm Environmental Ltd,102172,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Consult.& Prof. Serv,440000,09/04/2020,5100426368,1097.0,TLT Solicitors,115669,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,MRF Recycling,530750,09/04/2020,5100426377,8802.56,Wsr Recycling Ltd,101196,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,Bring Site Charges,443150,10/04/2020,5100426466,902.1,Wsr Recycling Ltd,101196,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Team 4,31014,Agency Supply ,180000,30/04/2020,5100426635,1361.6,Network Ventures Ltd,110554,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENP,Environment & Regeneration,82000,Materials,400500,22/04/2020,5100426643,7134.0,Chris Bowker Limited,117572,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENP,Environment & Regeneration,82000,Building Work,200850,22/04/2020,5100426644,2842.5,Chris Bowker Limited,117572,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,16/04/2020,5100426748,7660.4,Enterprise Flex E Rent,100597,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Taxi and Private Hire Licensing,44450,Consult.& Prof. Serv,440000,16/04/2020,5100426749,1020.0,G2V Recruitment Group,117396,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG - Medical Needs,32002,Eotas Pupil Funding,490350,16/04/2020,5100426759,2240.0,Integra People,116891,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,Kennel Fees,440550,16/04/2020,5100426780,1458.0,Acorn Kennels,116941,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Contracts - SM Commissioning Team 1,55910,Public Health Contract Payments,540000,16/04/2020,5100426791,2611.2,Community Pharmacy Cheshire & Wirra,115334,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Development Control,43430,Computer Software - Purchase,450800,16/04/2020,5100426800,2117.44,Softcat,109539,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG - Medical Needs,32002,Eotas Pupil Funding,490350,17/04/2020,5100426898,1715.0,Integra People,116891,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Veh Maint. Materials,300000,18/05/2020,5100426899,1992.06,Turner Groundscare,105201,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,ICT- Schools,23500,Computer Software - Purchase,450800,17/04/2020,5100426909,1344.5,Softcat,109539,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Disposal,41830,Residual Waste Disposal,530500,17/04/2020,5100426910,24632.32,VIRIDOR WASTE MANAGEMENT,117566,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Housing Projects,82008,Consult.& Prof. Serv,440000,21/04/2020,5100426913,9600.0,Charterbridge IMA Limited,117463,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,West Annexe,45161,Maintenance of Plant & Machinery,250050,17/04/2020,5100426914,1024.63,Generator Power Ltd,117550,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,ICT Centralised Budget,23100,Computer Software - Maintenance,450850,17/04/2020,5100426917,14420.12,Idox Software Ltd,102179,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Professional Development Centre,21000,Security Systems,250000,14/05/2020,5100427074,791.2,Kingdom Security Ltd,101324,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENP,Environment & Regeneration,82000,Consult.& Prof. Serv,440000,07/05/2020,5100427078,10323.0,Turner & Townsend,103560,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,West Annexe,45161,Maintenance of Plant & Machinery,250050,21/04/2020,5100427079,504.81,Generator Power Ltd,117550,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Local Plan,43445,Consult.& Prof. Serv,440000,21/04/2020,5100427089,21377.7,Cushman & Wakefield Debenham Tie Le,116480,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Divert / Health Project,33307,Training,190150,21/04/2020,5100427093,949.0,Sensory Integration Network,117640,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Markets,43711,Licences,492000,21/04/2020,5100427096,1646.58,PPL PRS Ltd,101488,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,ICT Centralised Budget,23100,Computer Software - Maintenance,450850,22/04/2020,5100427118,14000.0,Democracy Counts Limited,116295,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Open Spaces,82006,Materials,400500,18/05/2020,5100427119,5785.7,Kompan Limited,115543,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Other Commercial Prop.,43560,Consult.& Prof. Serv,440000,22/04/2020,5100427164,2450.0,Matthews & Goodman LLP,117247,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Trust Cultural,45432,Servicing Contracts,200150,23/04/2020,5100427239,4562.46,Mears Limited,114197,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Trust Cultural,45432,Servicing Contracts,200150,23/04/2020,5100427240,11450.79,Mears Limited,114197,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Trust Cultural,45432,Servicing Contracts,200150,23/04/2020,5100427241,1560.78,Mears Limited,114197,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Taxi and Private Hire Licensing,44450,Consult.& Prof. Serv,440000,23/04/2020,5100427247,816.0,G2V Recruitment Group,117396,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Priority Infrastructure,82009,Environmental Works,531050,23/04/2020,5100427250,24963.29,Vodafone,100023,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,23/04/2020,5100427259,2943.5,Beech Hall School Limited,117355,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,23/04/2020,5100427261,10422.33,Hope Corner Academy,115620,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,23/04/2020,5100427262,10422.33,Hope Corner Academy,115620,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,23/04/2020,5100427263,10422.33,Hope Corner Academy,115620,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Priority Infrastructure,82009,Consult.& Prof. Serv,440000,24/04/2020,5100427335,5093.0,Wsp Uk Ltd,103007,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,IT - Contracts,23600,Computer Software - Purchase,450800,24/04/2020,5100427337,16504.14,Softcat,109539,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,NEO,IT Projects,83003,Computer Hardware - Purchase,450700,24/04/2020,5100427338,605.4,Softcat,109539,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Investment Property Acquisitions,62095,Consult.& Prof. Serv,440000,24/04/2020,5100427381,12400.0,Delta-Simons Envi Consultants,117649,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,29/04/2020,5100427382,5802.72,Enterprise Flex E Rent,100597,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Core Operational Business,41730,Grounds Maintenance - External,280000,24/04/2020,5100427396,720.0,Duttons Traffic Management Services,115913,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Core Operational Business,41730,Grounds Maintenance - External,280000,24/04/2020,5100427396,720.0,Duttons Traffic Management Services,115913,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Communications,13000,Licences,492000,24/04/2020,5100427398,5290.0,The Copyright Licensing Agency Ltd,101679,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Veh Maint. Materials,300000,18/05/2020,5100427400,1941.48,Turner Groundscare,105201,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Disposal,41830,Residual Waste Disposal,530500,27/04/2020,5100427526,71319.43,VIRIDOR WASTE MANAGEMENT,117566,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Disposal,41830,Residual Waste Disposal,530500,27/04/2020,5100427527,87504.05,VIRIDOR WASTE MANAGEMENT,117566,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Building Work,200850,27/04/2020,5100427528,50000.0,Network Rail Infrastructure Ltd,101506,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Athlone Road Travelling Show People,40039,Building Work,200850,05/05/2020,5100427533,103951.6,Dowhigh Ltd,105350,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG - Medical Needs,32002,Eotas Pupil Funding,490350,27/04/2020,5100427539,1120.0,Integra People,116891,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG - Medical Needs,32002,Eotas Pupil Funding,490350,27/04/2020,5100427540,595.0,Integra People,116891,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,27/04/2020,5100427548,919.15,Prism Medical UK,108616,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Environmental Works,531050,01/05/2020,5100427599,1250.0,Security Access Systems Ltd,117650,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,On Street Car Parking,44323,Subscriptions,470000,28/04/2020,5100427603,668.0,British Parking Association,100304,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,NEO,IT Projects,83003,Computer Hardware - Purchase,450700,28/04/2020,5100427605,5896.0,Ghekko Ltd,116051,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,28/04/2020,5100427609,2985.0,Prism Medical UK,108616,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,28/04/2020,5100427609,2985.0,Prism Medical UK,108616,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Equipment Purchase & Contract,400000,28/04/2020,5100427621,1392.0,V L Test Systems Limited,107119,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Open Spaces,82006,Equipment Purchase & Contract,400000,28/04/2020,5100427638,1058.33,Nick Bowman Conservation Contractor,100449,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Open Spaces,82006,Equipment Purchase & Contract,400000,05/05/2020,5100427650,5208.0,David Webster & Sons Ltd,102202,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Consult.& Prof. Serv,440000,28/04/2020,5100427651,1040.47,Livewire,110692,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Post-16 Special Educational Needs,32309,Fees (Including Agents Fees),441450,11/05/2020,5100427668,18156.67,Craigmoor Arden College Priory,117359,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Communications,13000,Computer Software - Purchase,450800,28/04/2020,5100427672,1159.6,Softcat,109539,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Petrol,300050,28/04/2020,5100427682,1548.6,Standard Fuel Oils Ltd,117478,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Call,54550,Supplies & Services - Covid 19,499919,30/04/2020,5100427733,3747.0,Tunstall Healthcare UK Ltd,105427,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,30/04/2020,5100427739,3380.0,Newlyn Healthcare Ltd,101429,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Welfare Support,10360,"Campaigns,  Projects and Events",491950,18/05/2020,5100427744,8435.0,Changing Lives in Cheshire,111607,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Supporting People Contracts,53260,Sheltd/Xtra Care Hsing and Comm Alarms,535050,30/04/2020,5100427788,5725.08,Warrington Housing Current Acc,101208,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Supporting People Contracts,53260,Young People and/or Care Leavers,535150,30/04/2020,5100427789,17159.12,Arena Options,101746,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Supporting People Contracts,53260,Risk of Homelessness and Floating Suppor,535100,30/04/2020,5100427790,16666.0,Arena Options,101746,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,3rd Sector Contracts,53920,Payment of Grants,470050,30/04/2020,5100427792,17797.5,WIRED,109547,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Supporting People Contracts,53260,People with Mental Health Problems,535200,30/04/2020,5100427793,7010.64,SLC Raglin Ltd,111037,2020,May
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Veh Maint. Materials,300000,30/04/2020,5100427800,689.8,F R Sharrock Ltd,105122,2020,May
