BODY,BODY NAME,SERVICE CODE,ORGANISATIONAL UNIT,ORGANISATIONAL UNIT CODE,EXPENDITURE CATEGORY,EXPENDITURE CODE,DATE (POSTING DATE),TRANSACTION NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Environmental Works,531050,02/12/2021,5100473034,2435.52,Aecom Ltd,106088
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Materials,400500,30/11/2021,5100473447,1290.7,Chiltern Invadex,102397
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Bewsey Recreation Centre,45066,Consult.& Prof. Serv,440000,09/12/2021,5100473750,1700,Encred Limited,117398
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,02/12/2021,5100473824,9110.91,Enterprise Flex E Rent,100597
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport & Environmental Improvements,44560,Environmental Works,531050,20/12/2021,5100474541,6050,Blue Arrow Traffic Management Ltd,109292
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,NEO,IT Projects,83003,Computer Software - Purchase,450800,18/10/2021,5100474990,2375,Phoenix Software Ltd,105022
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,NEO,IT Projects,83003,Computer Software - Purchase,450800,18/10/2021,5100474991,3964.43,Phoenix Software Ltd,105022
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Traffic Section,531150,09/12/2021,5100475103,1494.12,Glasdon Uk Ltd,105365
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Diesel,300100,09/12/2021,5100475437,22987.32,Standard Fuel Oils Ltd,117478
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,NEO,Neighbourhood & Community Other,83002,Consult.& Prof. Serv,440000,01/11/2021,5100476128,600,TNP - The Networking People,110271
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Refugees,60300,Private & Voluntary 3 Year Olds,470100,01/12/2021,5100476410,1087,Kids Planet Warrington,105710
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Or Winter Maint,44280,Precautionary Salting,531750,20/12/2021,5100476455,1107.93,Salt Union Ltd,105104
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Crematorium,41411,Resaleables,400600,01/12/2021,5100476722,1078.46,Hilton Cabinet Company Liimited,101054
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Street Lighting (Other Works),44243,Materials,400500,01/12/2021,5100476732,5930.88,Charles Endirect Ltd,102762
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,IT - Contracts,23600,Computer Software - Maintenance,450850,08/11/2021,5100477045,3517.5,Matabo Ltd,118513
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Director Adult Social Care,54000,Training,190150,08/11/2021,5100477052,9675,A.J.M. Robertson Consulting Limited,118374
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Printing & Graphics,23040,Materials,400500,08/11/2021,5100477086,1140,The Encore Group Limted,118406
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Recreation & Games,41431,Materials,400500,08/11/2021,5100477154,2451,Pitchworks Ltd,100388
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Recreation & Games,41431,Materials,400500,08/11/2021,5100477154,1390,Pitchworks Ltd,100388
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Recreation & Games,41431,Materials,400500,08/11/2021,5100477154,2377,Pitchworks Ltd,100388
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Equipment Purchase & Contract,400000,08/11/2021,5100477235,1200,Cumbria Parking Services Ltd,118218
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Post-16 Special Educational Needs,32309,Fees (Including Agents Fees),441450,09/11/2021,5100477329,99621.09,Seashell Trust,103082
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Redevelopment Sites,43580,Grounds Maintenance - External,280000,09/11/2021,5100477336,7360,Environet,115220
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Debt Management Expenses,62080,Consult.& Prof. Serv,440000,10/11/2021,5100477400,1150.42,Bloom Limited,115782
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Children with Disabilities,31005,Fees (Including Agents Fees),441450,23/12/2021,5100477419,7482,Complete Care Holdings Ltd,118093
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Telecare/Sensory,54560,Health Awareness,441950,10/11/2021,5100477437,1100,Porters Care Limited,118515
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Telecare/Sensory,54560,Health Awareness,441950,10/11/2021,5100477438,5500,Porters Care Limited,118515
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Telecare/Sensory,54560,Health Awareness,441950,10/11/2021,5100477438,2500,Porters Care Limited,118515
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,IT - Contracts,23600,Computer Software - Maintenance,450850,11/11/2021,5100477538,3350.87,Phoenix Software Ltd,105022
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,IT - Contracts,23600,Computer Hardware - Maintenance,450750,11/11/2021,5100477539,1576.67,Phoenix Software Ltd,105022
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Trust Livewire,45431,Servicing Contracts,200150,13/11/2021,5100477652,1916,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Trust Livewire,45431,Servicing Contracts,200150,13/11/2021,5100477653,8067.68,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Trust Livewire,45431,Servicing Contracts,200150,13/11/2021,5100477654,9330.24,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Trust Livewire,45431,Servicing Contracts,200150,13/11/2021,5100477655,2147.12,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Trust Livewire,45431,Servicing Contracts,200150,13/11/2021,5100477656,2426.48,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Trust Livewire,45431,Servicing Contracts,200150,13/11/2021,5100477657,3164.96,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Trust Livewire,45431,Servicing Contracts,200150,13/11/2021,5100477658,1886.96,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Trust Livewire,45431,Servicing Contracts,200150,13/11/2021,5100477659,2822.96,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Trust Livewire,45431,Servicing Contracts,200150,13/11/2021,5100477660,3195.36,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Trust Livewire,45431,Servicing Contracts,200150,13/11/2021,5100477661,1352.88,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Trust Livewire,45431,Servicing Contracts,200150,13/11/2021,5100477662,3539.68,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Trust Livewire,45431,Servicing Contracts,200150,13/11/2021,5100477663,4014.48,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Trust Livewire,45431,Servicing Contracts,200150,13/11/2021,5100477664,2651.12,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Trust Livewire,45431,Servicing Contracts,200150,13/11/2021,5100477665,22350.16,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Trust Cultural,45432,Servicing Contracts,200150,13/11/2021,5100477666,1090.56,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Trust Cultural,45432,Servicing Contracts,200150,13/11/2021,5100477667,652.16,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Trust Cultural,45432,Servicing Contracts,200150,13/11/2021,5100477668,5116.24,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Trust Cultural,45432,Servicing Contracts,200150,13/11/2021,5100477669,14003.04,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Trust Cultural,45432,Servicing Contracts,200150,13/11/2021,5100477670,3015.04,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Development Control,43430,Periodicals & Publ.,430250,15/11/2021,5100477706,548.08,TMP UK Ltd,108498
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,High St. Re-opening,42198,"Campaigns,  Projects and Events",491950,15/11/2021,5100477789,5000,Continental Drifts Ltd,118398
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Materials,400500,15/11/2021,5100477797,3496,Yorkshire Care Equipment,115457
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,NEO,IT Projects,83003,Computer Hardware - Purchase,450700,15/11/2021,5100477897,1875,Insight Direct Uk Ltd,101883
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Diesel,300100,15/11/2021,5100477913,23792.77,Standard Fuel Oils Ltd,117478
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Stationery,430150,15/11/2021,5100477914,2374.24,Standard Fuel Oils Ltd,117478
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Mental Capacity Act,54650,Consult.& Prof. Serv,440000,15/11/2021,5100477920,1920,Reed Talent Solutions Limited,118453
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Woolston Sensory Centre,32033,Materials,400500,15/11/2021,5100477924,1518,Sico Europe Ltd,105130
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Woolston Sensory Centre,32033,Materials,400500,15/11/2021,5100477924,1350,Sico Europe Ltd,105130
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Priority Infrastructure,82009,Fct Repairs,532600,15/11/2021,5100477934,15339.16,Wsp Uk Ltd,103007
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENP,Environment & Regeneration,82000,Materials,400500,01/12/2021,5100477979,21537.2,Charles Endirect Ltd,102762
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Padgate House,54760,Agency Supply ,180000,16/11/2021,5100477991,512.88,Bluetree Healthcare Limited,117310
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Telecare/Sensory,54560,Health Awareness,441950,16/11/2021,5100478012,2849,Porters Care Limited,118515
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Telecare/Sensory,54560,Health Awareness,441950,16/11/2021,5100478013,4175,Porters Care Limited,118515
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Facilities Management,41422,Materials,400500,16/11/2021,5100478018,1993.6,Concrete Repairs Limited,118188
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG - Medical Needs,32002,Eotas Pupil Funding,490350,16/11/2021,5100478025,2590,Network Ventures Ltd,110554
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Public Health Licensing,41550,Training,190150,16/11/2021,5100478028,975,ABC Food Law,118054
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,16/11/2021,5100478048,4070,AMW Lift & Mobility Services Ltd,112766
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,16/11/2021,5100478050,910,AMW Lift & Mobility Services Ltd,112766
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,16/11/2021,5100478051,4255,AMW Lift & Mobility Services Ltd,112766
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,16/11/2021,5100478052,4770,AMW Lift & Mobility Services Ltd,112766
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Land Drainage,44120,Consult.& Prof. Serv,440000,16/11/2021,5100478071,3172,Innovyze Ltd,109466
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG - Medical Needs,32002,Eotas Pupil Funding,490350,16/11/2021,5100478073,1190,Integra People,116891
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Professional Development Centre,21000,Security Systems,250000,25/11/2021,5100478076,1138.24,Kingdom Security Ltd,101324
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Maintenance Work - Sub Contractors,301150,09/12/2021,5100478079,682.32,Mend A Hose Hydraulics Ltd,114320
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Consult.& Prof. Serv,440000,20/12/2021,5100478101,4887.1,Network Rail Commercial Property,105053
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Environmental Works,531050,20/12/2021,5100478116,67733.17,D Morgan PLC,113242
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Priority Infrastructure,82009,Environmental Works,531050,17/11/2021,5100478189,306589.9,Dowhigh Ltd,105350
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Priority Infrastructure,82009,Environmental Works,531050,17/11/2021,5100478190,157309.27,Dowhigh Ltd,105350
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Housing Projects,82008,Minor Adaptations<œ750,400700,17/11/2021,5100478199,10000,Keystone Contracts UK Ltd,116717
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Telecare/Sensory,54560,Health Awareness,441950,17/11/2021,5100478201,3765,Pivotell Limited,117935
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,17/11/2021,5100478209,3496,Yorkshire Care Equipment,115457
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,MRF Recycling,530750,17/11/2021,5100478225,142522.99,Wsr Recycling Ltd,101196
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Civic,11440,"Campaigns,  Projects and Events",491950,19/11/2021,5100478334,2750,Gentian Events Ltd,115495
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Concessionary Travel,60000,Travelling Allowance,330000,23/11/2021,5100478341,2304,ATOC Ltd,112615
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,One - Off ICT Costs,23200,Consult.& Prof. Serv,440000,19/11/2021,5100478354,4275,Idox Software Ltd,102179
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Private Sector Hsg.,43660,Equipment Purchase & Contract,400000,19/11/2021,5100478357,1710,Warrington Housing Current Acc,101208
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG - Medical Needs,32002,Eotas Pupil Funding,490350,19/11/2021,5100478374,4070,Network Ventures Ltd,110554
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Kickstart,22244,"Campaigns,  Projects and Events",491950,16/12/2021,5100478391,1010.75,Top Print Ltd,118063
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Disposal,41830,Residual Waste Disposal,530500,24/11/2021,5100478528,118945.78,VIRIDOR EFW (Runcorn),117566
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,CYP,Childrens & Young People,81000,Specific Work,200200,26/11/2021,5100478529,73098,Concept Group (WIGAN) LTD,117354
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Civic,11440,"Campaigns,  Projects and Events",491950,22/11/2021,5100478568,8175,Blue Arrow Traffic Management Ltd,109292
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Permanence staff teams,31021,Fees (Including Agents Fees),441450,22/11/2021,5100478569,567,Child Psychology Service CIC,115739
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Post-16 Special Educational Needs,32309,Fees (Including Agents Fees),441450,24/11/2021,5100478575,14859,Craigmoor Arden College Priory,117359
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Post-16 Special Educational Needs,32309,Fees (Including Agents Fees),441450,24/11/2021,5100478576,17565,Craigmoor Arden College Priory,117359
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,22/11/2021,5100478577,585,DANL Limited,116459
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,22/11/2021,5100478578,945,DANL Limited,116459
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,22/11/2021,5100478580,1260,DANL Limited,116459
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,22/11/2021,5100478582,1760,DANL Limited,116459
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Environmental Projects,82007,Building Work,200850,02/12/2021,5100478620,3636.77,Complete Home Energy Systems,111861
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG - Medical Needs,32002,Eotas Pupil Funding,490350,22/11/2021,5100478645,1645,Integra People,116891
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Strategic Transportation,44510,Consult.& Prof. Serv,440000,22/11/2021,5100478647,48738.25,Aecom Limited,101037
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Fostering Collaboration,31115,Other Advertising & Publicity,450050,22/11/2021,5100478655,8000,Newsquest Media Group,100070
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Named Drainage Schm,532100,22/11/2021,5100478660,84117.2,Dowhigh Ltd,105350
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,01/12/2021,5100478679,638,F R Sharrock Ltd,105122
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,22/11/2021,5100478680,4381,Newlyn Healthcare Ltd,101429
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Telecare/Sensory,54560,Health Awareness,441950,23/11/2021,5100478729,8000,Porters Care Limited,118515
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Consult.& Prof. Serv,440000,09/12/2021,5100478734,1950,Tarmac,100489
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Clean Repair Drains,531000,23/11/2021,5100478735,2795.8,Xylem Water Solutions UK LTD,117633
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENP,Environment & Regeneration,82000,Stationery,430150,23/11/2021,5100478752,525,CS Water Treatment Ltd,118285
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Priority Infrastructure,82009,Environmental Works,531050,24/11/2021,5100478767,3760,W A P Lawton & Son Ltd,105431
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,23/11/2021,5100478770,2556,West Wallasey Car Hire Ltd,103584
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Mental Capacity Act,54650,Consult.& Prof. Serv,440000,23/11/2021,5100478773,2640,Reed Talent Solutions Limited,118453
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,EV Charging,60325,Equipment Purchase & Contract,400000,24/11/2021,5100478814,63094,Connected Kerb,118423
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,20/12/2021,5100478819,22493.33,The Together Trust,101518
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Priority Infrastructure,82009,Consult.& Prof. Serv,440000,24/11/2021,5100478822,14311,Wsp Uk Ltd,103007
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Private Sector Hsg.,43660,Equipment Purchase & Contract,400000,24/11/2021,5100478823,1346.54,Warrington Housing Current Acc,101208
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Materials,400500,24/11/2021,5100478835,24619.72,Support in Sport Ltd,117010
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Technical Surveys,532050,24/11/2021,5100478846,4890,Ginger Lehmann Ltd,116636
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Facilities Management,41422,Materials,400500,24/11/2021,5100478847,4704,Independent Playground Inspections,104815
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Walton Hall Catering,41433,Provisions-Purchase,410000,24/11/2021,5100478848,1746,Carringtons Catering Ltd,116708
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,IT - Contracts,23600,Computer Software - Maintenance,450850,24/11/2021,5100478865,7500,Nta Monitor Limited,100967
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Telecare/Sensory,54560,Health Awareness,441950,24/11/2021,5100478867,3500,Porters Care Limited,118515
