BODY,BODY NAME,SERVICE CODE,ORGANISATIONAL UNIT,ORGANISATIONAL UNIT CODE,EXPENDITURE CATEGORY,EXPENDITURE CODE,DATE (POSTING DATE),TRANSACTION NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684731,142.8,CWP-280313236,601371
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684732,47.6,CWP-280331445,601372
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684765,95.2,CWP-280336508,601407
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684631,95.2,CWP-280342684,601271
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684733,71.4,CWP-280346306,601373
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684632,95.2,CWP-280350799,601272
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683563,23.8,CWP-280352904,600188
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684734,23.8,CWP-280362816,601374
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684735,47.6,CWP-280363902,601375
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683564,23.8,CWP-280369116,600189
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683565,23.8,CWP-280370179,600190
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683395,47.6,CWP-280372625,600013
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684633,23.8,CWP-280372633,601273
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683566,23.8,CWP-280375942,600191
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683567,23.8,CWP-280376458,600192
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684736,142.8,CWP-280380649,601376
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684634,47.6,CWP-280385034,601274
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683568,23.8,CWP-280391539,600193
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684737,47.6,CWP-280392955,601377
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683569,23.8,CWP-280394616,600194
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684635,95.2,CWP-280397539,601275
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684738,23.8,CWP-280404119,601378
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684739,23.8,CWP-280409397,601379
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683570,47.6,CWP-280409485,600195
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683571,23.8,CWP-280425793,600196
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683572,47.6,CWP-280427761,600197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683573,23.8,CWP-280428092,600198
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684740,47.6,CWP-280428979,601380
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684741,47.6,CWP-280431151,601381
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683396,71.4,CWP-280437930,600014
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683574,47.6,CWP-280439960,600199
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683575,23.8,CWP-280441811,600200
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684636,71.4,CWP-280442887,601276
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684637,23.8,CWP-280446780,601277
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683576,23.8,CWP-280462908,600201
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900686154,23.8,CWP-280463035,602736
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684861,71.4,CWP-280463386,601506
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683577,23.8,CWP-280463886,600202
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683578,23.8,CWP-280466699,600203
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684638,71.4,CWP-280467368,601278
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684742,47.6,CWP-280470961,601382
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683579,95.2,CWP-280474402,600204
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683580,71.4,CWP-280477310,600205
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684743,47.6,CWP-280478602,601383
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683581,23.8,CWP-280483742,600206
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684639,47.6,CWP-280489918,601279
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683582,71.4,CWP-280496221,600207
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684744,71.4,CWP-280502430,601384
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684640,71.4,CWP-280512633,601280
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683583,71.4,CWP-280512959,600208
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684745,95.2,CWP-280518456,601385
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684641,47.6,CWP-280526195,601281
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900685022,71.4,CWP-280526411,601670
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900685023,23.8,CWP-280530980,601671
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684746,47.6,CWP-280536887,601386
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900685024,23.8,CWP-280540660,601672
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900686193,23.8,CWP-280582989,601387
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684747,23.8,CWP-280604183,601388
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900685025,23.8,CWP-280615955,601673
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900685026,47.6,CWP-280620339,601674
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900685027,47.6,CWP-280621465,601675
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900685028,47.6,CWP-280625237,601676
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900685029,47.6,CWP-280627094,601677
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900685030,23.8,CWP-280628619,601678
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900686070,23.8,CWP-280634205,602750
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900685031,23.8,CWP-280639117,601679
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900685032,23.8,CWP-280650374,601680
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684748,47.6,CWP-280666959,601389
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684749,23.8,CWP-280685027,601390
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900685033,23.8,CWP-280691223,601681
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900685034,47.6,CWP-280695007,601682
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684642,71.4,CWP-280708314,601282
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684750,47.6,CWP-280709988,601391
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684751,47.6,CWP-280724244,601392
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684643,47.6,CWP-280727113,601283
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900685035,23.8,CWP-280727436,601683
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900685036,23.8,CWP-280734834,601684
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900686097,23.8,CWP-280739061,602790
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900685038,23.8,CWP-280740084,601686
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900685037,47.6,CWP-280740684,601685
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900685039,47.6,CWP-280747085,601687
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684644,47.6,CWP-280754558,601284
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684752,47.6,CWP-280756266,601393
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900685040,23.8,CWP-280756988,601688
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684645,23.8,CWP-280768069,601285
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684646,23.8,CWP-280829381,601286
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683590,71.4,CWP-280847785,600215
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683593,23.8,CWP-280868659,600217
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683591,47.6,CWP-280868815,600216
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683594,71.4,CWP-280875484,600218
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683595,23.8,CWP-280880990,600219
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684647,95.2,CWP-280888977,601287
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684648,47.6,CWP-280891249,601288
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683596,47.6,CWP-280891527,600220
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900685814,23.8,CWP-280892470,602471
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683597,47.6,CWP-280895243,600221
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684649,47.6,CWP-280895849,601289
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684650,71.4,CWP-280900185,601290
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684770,23.8,CWP-280900361,601412
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684651,95.2,CWP-280909793,601291
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683599,47.6,CWP-280910145,600223
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683600,23.8,CWP-280910382,600224
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683598,23.8,CWP-280910763,600222
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683601,23.8,CWP-280913251,600225
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900685779,71.4,CWP-280914094,602436
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684652,47.6,CWP-280914388,601292
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684753,47.6,CWP-280914588,601394
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683602,23.8,CWP-280915305,600226
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683604,47.6,CWP-280915701,600228
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683603,47.6,CWP-280915810,600227
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684754,71.4,CWP-280915867,601395
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900686170,119,CWP-280917105,601293
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683605,23.8,CWP-280919245,600229
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684653,95.2,CWP-280919832,601294
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684654,71.4,CWP-280920629,601295
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684655,47.6,CWP-280921743,601296
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684771,23.8,CWP-280921880,601413
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683606,71.4,CWP-280924897,600230
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683607,47.6,CWP-280926073,600231
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900683608,47.6,CWP-280926205,600232
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684656,95.2,CWP-280926777,601297
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684314,47.6,CWP-280927609,600946
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684657,47.6,CWP-280928355,601298
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684658,71.4,CWP-280928764,601299
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684659,71.4,CWP-280930045,601300
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684772,47.6,CWP-280931403,601414
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 Local Support Grant (was Winter Grant),552573,20/05/2021,1900684773,71.4,CWP-280931807,601415
